	index	Air Date	Category	Value	Question	Answer
10961	25189	2010-03-03	U.S. STATES' LARGEST ISLANDS	$400	Martha's Vineyard	Massachusetts
10962	25190	2010-03-03	MOVIE SPOILERS	$400	Bruce Willis is dead & doesn't know it in this 1999 thriller	The Sixth Sense
10963	25191	2010-03-03	GEMS & JEWELRY	$400	Nacre is mother-of-this	pearl
10964	25192	2010-03-03	THE AUTHOR TWITTERS	$400	"Only 25 when ""The Naked and the Dead"" makes me famous. Feel like I'm gonna win 2 Pulitzers b4 I'm thru"	(Norman) Mailer
10965	25193	2010-03-03	APPLE SAUCE	$400	Most trees in apple orchards are not grown from seeds; they are produced using this process	grafting
10966	25194	2010-03-03	FAMILIAR PHRASES	$400	"A proverb says, ""a new broom"" does this"	sweeps clean
10967	25195	2010-03-03	U.S. STATES' LARGEST ISLANDS	$600	Kodiak Island	Alaska
10968	25196	2010-03-03	MOVIE SPOILERS	$600	Faye Dunaway's daughter is also her sister in this Jack Nicholson classic from 1974	Chinatown
10969	25197	2010-03-03	GEMS & JEWELRY	$1,000	L. Frank Baum had this birthstone, the same as the name of a city he created	the emerald
10970	25198	2010-03-03	THE AUTHOR TWITTERS	$600	What am I doing?! Screaming!  Itz 1945 & I'm U.S. soldier @ bombing of Dresden!  (Will write 1969 novel about it)	Vonnegut
10971	25199	2010-03-03	APPLE SAUCE	$600	The most damaging disease attacking apple trees is apple scab, a type of this spore-bearing organism	a fungus
10972	25200	2010-03-03	FAMILIAR PHRASES	$600	"<a href=""http://www.j-archive.com/media/2010-03-03_J_18.wmv"">It</a>'s the literal interpretation of a phrase meaning to relax or behave informally"	let your hair down
10973	25201	2010-03-03	U.S. STATES' LARGEST ISLANDS	$800	Padre Island	Texas
10974	25202	2010-03-03	MOVIE SPOILERS	$800	The disabled Kevin Spacey seems to be the killer Keyser Soze in this 1995 film	The Usual Suspects
10975	25203	2010-03-03	GEMS & JEWELRY	$800	This gem is named for being the color of sea water	aquamarine
10976	25204	2010-03-03	THE AUTHOR TWITTERS	$800	"Made dean of St. Pat's @ Dublin.  Will pen ""Travels"". Pls publish ""Journal to Stella"" after my death"	Jonathan Swift
10977	25205	2010-03-03	APPLE SAUCE	$800	Washington State produces more apples than any other state; this state where the Empire apple developed is 2nd	New York
10978	25206	2010-03-03	FAMILIAR PHRASES	$800	When insulted, you might turn a deaf ear or turn this, as advised in Luke & Matthew	the other cheek
10979	25207	2010-03-03	U.S. STATES' LARGEST ISLANDS	$1000	Isle Royale	Michigan
10980	25208	2010-03-03	MOVIE SPOILERS	$1000	"In this 1992 IRA thriller starring Stephen Rea, the ""girl"" is really a guy"	The Crying Game
10981	25209	2010-03-03	GEMS & JEWELRY	$1000	The most prized of these fiery gems are the black ones found in New South Wales, Australia	an opal
10982	25210	2010-03-03	THE AUTHOR TWITTERS	$1000	"Czech out my short story ""A Hunger Artist""!  Tweet done.  Max Brod, pls burn my laptop"	(Franz) Kafka
10983	25211	2010-03-03	APPLE SAUCE	$1000	In 1935 Gillett's Seedlings was renamed this for the Ohio township where it was developed, not for an Italian city	the Rome beauty
10984	25212	2010-03-03	FAMILIAR PHRASES	$1000	"<a href=""http://www.j-archive.com/media/2010-03-03_J_20.wmv"">This</a> 3-word phrase means to stretch the limits"	push the envelope
10985	25213	2010-03-03	BALLET DANCERS	$400	"Nicknamed Misha, he was nominated for a 1989 Tony Award for Best Actor in a drama for ""Metamorphosis"""	Baryshnikov
10986	25214	2010-03-03	THAT'S FOUL!	$400	In football, if you hit an opposing defender below the waist from behind, you'll get hit with this personal foul	clipping
10987	25215	2010-03-03	"""E"" IN SCIENCE"	$400	Term for a substance that can't be broken down into simpler substances by chemical means	element
10988	25216	2010-03-03	WHAT'S NEXT ON THE LIST?	$400	Books of the Bible: Exodus, Leviticus, Numbers...	Deuteronomy
10989	25217	2010-03-03	THE '70s	$400	"This ""Great"" king ran the Danes out of his country in 878, beginning a period of peace in Wessex"	Alfred the Great
10990	25218	2010-03-03	CHANGE A LETTER	$400	"Change a letter in ""good"" & you get this word meaning ""incite"""	goad
10991	25219	2010-03-03	BALLET DANCERS	$800	This British-born ballerina danced until 1979, when she was 60 years old	Dame Margot Fonteyn
10992	25220	2010-03-03	THAT'S FOUL!	$800	If a baseball player fields a fair ball with his hat, all runners get to advance this many bases (hint: it's a lot)	3
10993	25221	2010-03-03	"""E"" IN SCIENCE"	$800	Abnormal electrical activity in the brain causes this seizure-inducing neurological disorder	epilepsy
10994	25222	2010-03-03	WHAT'S NEXT ON THE LIST?	$800	British monarchs: George V, Edward VIII, George VI...	Elizabeth II
10995	25223	2010-03-03	THE '70s	$800	In 476 Germanic chieftain Odoacer deposed Romulus Augustulus & this half of the Roman Empire fell	the Western Empire
10996	25224	2010-03-03	CHANGE A LETTER	$800	"Change one letter in ""bathe"" & you get this wood-shaping tool"	lathe
10997	25225	2010-03-03	BALLET DANCERS	$1,000	He was born in Kiev around 1889 to parents who were celebrated dancers from Poland	Nijinsky
10998	25226	2010-03-03	THAT'S FOUL!	$1200	"You'll get a foul if you pull your elbow off the elbow pad in this ""over the top"" sport"	arm wrestling
10999	25227	2010-03-03	"""E"" IN SCIENCE"	$1200	It's defined as the capacity or power to do work	energy
11000	25228	2010-03-03	WHAT'S NEXT ON THE LIST?	$1200	Liz Taylor's marriages: Todd, Fisher, Burton...	Burton
11001	25229	2010-03-03	THE '70s	$1200	In the early 1770s Carl Scheele discovered this gas, but Joseph Priestley published his paper first & got the credit	oxygen
11002	25230	2010-03-03	CHANGE A LETTER	$1200	"Change a letter in ""ballet"" & you get this lodging for a soldier"	billet
11003	25231	2010-03-03	BALLET DANCERS	$1600	This Russian ballerina's London home, Ivy House, was famous for its ornamental lake with swans	Anna Pavlova
11004	25232	2010-03-03	THAT'S FOUL!	$1600	Karch Kiraly knows it's a foul to touch the net in this sport in which he's an Olympic gold medalist	beach volleyball (or indoor volleyball)
11005	25233	2010-03-03	"""E"" IN SCIENCE"	$1600	"Marine invertebrates like starfish & sand dollars are this type of animal, from the Latin for ""urchin skin"""	echinoderms
11006	25234	2010-03-03	WHAT'S NEXT ON THE LIST?	$2,000	Vice presidents: Nixon, Johnson, Humphrey...	Spiro Agnew
11007	25235	2010-03-03	THE '70s	$1600	"In the 1870s Geronimo enraged the U.S. govt. by going ""off"" this, an expression now used to mean ""out of control"""	the reservation
11008	25236	2010-03-03	CHANGE A LETTER	$1600	"Change a letter in ""half"" & you get this word meaning ""robust"""	hale
11009	25237	2010-03-03	BALLET DANCERS	$2000	"In 1953 she was given the title Wa-Xthe-Thomba, ""woman of two worlds"", in honor of her Osage heritage"	Maria Tallchief
11010	25238	2010-03-03	THAT'S FOUL!	$2000	It'll cost you a point if you touch the playing surface with your free hand while playing this racket sport	ping-pong (or table tennis)
11011	25239	2010-03-03	"""E"" IN SCIENCE"	$2000	Chemical formula C<sub>10</sub>H<sub>15</sub>NO, it's used to treat asthma	ephedrine
11012	25240	2010-03-03	WHAT'S NEXT ON THE LIST?	$2000	World's tallest building: The Eiffel Tower, surpassed by the Chrysler Building, surpassed by...	the Empire State Building
11013	25241	2010-03-03	THE '70s	$2000	In 1079 this Persian astronomer & poet calculated the year to be 365.2421 days, an extremely accurate figure	Omar Khayyám
11014	25242	2010-03-03	CHANGE A LETTER	$2000	"Change a letter in ""homely"" & you get this word that means just the opposite"	comely
11015	25243	2010-03-02	MESSAGE IN A BATTLE	$200	Cornwallis surrendered on this Virginia peninsula in 1781; message to George III: Game over	Yorktown
11016	25244	2010-03-02	STATE OF PLAY	$200	Bears, Bulls, Cubs	Illinois
11017	25245	2010-03-02	HAIR-Y SITUATION	$200	Hair gathered into a round coil at the nape of the neck is this 3-letter style but please, hold the sesame seeds	a bun
11018	25246	2010-03-02	HEY THERE, MUSCLES	$200	Too many 6-packs will kill your 6-pack of these sheetlike muscles attached to the ribs above & the pelvic bones below	the abs
11019	25247	2010-03-02	YOUR WEAPON OF CHOICE	$200	In September of 2009 a would-be burglar met up fatally with a resident wielding this Japanese warriors' sword	a samurai sword
11020	25248	2010-03-02	MORE THAN ONE MEANING	$200	If a prisoner has done this, he's either got new acne or he's escaped	broken out
11021	25249	2010-03-02	MESSAGE IN A BATTLE	$400	3 legions were massacred in the 9 A.D battle of the Teutoburg Forest; message to this empire: Don't cross the Rhine!	the Roman Empire
11022	25250	2010-03-02	STATE OF PLAY	$400	Angels, Chargers, Warriors	California
11023	25251	2010-03-02	HAIR-Y SITUATION	$400	"Lennox Lewis, Lenny Kravitz & Bob Marley all sported this ""fearsome"" long-haired style"	dreads (or dreadlocks)
11024	25252	2010-03-02	HEY THERE, MUSCLES	$400	Shaped like a dome, this large muscle separates the chest from the belly; take a deep breath!	the diaphragm
11025	25253	2010-03-02	YOUR WEAPON OF CHOICE	$400	Named for the French town of its origins, this steel weapon is attached to a gun's muzzle for hand-to-hand combat	a bayonet
11026	25254	2010-03-02	MORE THAN ONE MEANING	$400	If Granny asks for these, they could be her eyepieces or the tumblers for her gin	glasses
11027	25255	2010-03-02	MESSAGE IN A BATTLE	$600	The Viet Cong launched a major offensive on this lunar festival in 1968; message to LBJ: Hell, no!	Tet
11028	25256	2010-03-02	STATE OF PLAY	$600	Broncos, Nuggets, Rockies	Colorado
11029	25257	2010-03-02	HAIR-Y SITUATION	$600	Named after an 18th century French marquise, this style has a man's hair brushed up high from the forehead	a pompadour
11030	25258	2010-03-02	HEY THERE, MUSCLES	$2,000	"The name of this arm muscle comes from the Latin for ""two-headed"""	the biceps
11031	25259	2010-03-02	YOUR WEAPON OF CHOICE	$600	The M26 Pershing & the M4 Sherman are types of this war vehicle	a tank
11032	25260	2010-03-02	MORE THAN ONE MEANING	$600	It can mean a TV show prototype or someone who steers a boat	a pilot
11033	25261	2010-03-02	MESSAGE IN A BATTLE	$800	The English crushed the Highland clans at Culloden Moor in 1746; message to this would-be king: Stop pretending!	Bonnie Prince Charlie
11034	25262	2010-03-02	STATE OF PLAY	$800	Timberwolves, Vikings, Wild	Minnesota
11035	25263	2010-03-02	HAIR-Y SITUATION	$800	"It's said that this cut once favored by Billy Ray Cyrus is ""business in the front, party in the back"""	a mullet
11036	25264	2010-03-02	HEY THERE, MUSCLES	$800	With a Latin name, this outermost muscle of the... ahem... rear helps with the extension of the thigh	the gluteus maximus
11037	25265	2010-03-02	YOUR WEAPON OF CHOICE	$800	"Remember, the knife seen <a href=""http://www.j-archive.com/media/2010-03-02_J_28.jpg"" target=""_blank"">here</a> was named for this Alamo man"	(James) Bowie
11038	25266	2010-03-02	MORE THAN ONE MEANING	$800	"3-word phrase meaning ""Stop that right now!"" or ""Medically excise that thing from my body"""	Cut it out!
11039	25267	2010-03-02	MESSAGE IN A BATTLE	$1000	"On ""Black Thursday"" 1943, the U.S. lost 60 of these bombers on a single raid; message: Need escort fighters!"	B-17
11040	25268	2010-03-02	STATE OF PLAY	$1000	Bobcats, Hurricanes, Panthers	North Carolina
11041	25269	2010-03-02	HAIR-Y SITUATION	$1000	"In the '60s this British ""founder of modern hairdressing"" devised a new look with the ""five point"" haircut"	Vidal Sassoon
11042	25270	2010-03-02	HEY THERE, MUSCLES	$1000	You use this broad, flat muscle to raise your shoulders; it's the daring young man on the non-flying...	the trapezius
11043	25271	2010-03-02	YOUR WEAPON OF CHOICE	$1000	"Is this a 6-letter short, swordlike weapon with a pointed blade, used for stabbing, which ""I see before me?""  Yep!"	dagger
11044	25272	2010-03-02	MORE THAN ONE MEANING	$1000	If your friend tells you this happened, she might have been robbed, gotten delayed or needed help standing	She got held up
11045	25273	2010-03-02	MASSAGE IN A BOTTLE	$400	Your massage oil may contain this vitamin, aka alpha-tocopherol; it's thought to promote wound healing	vitamin E
11046	25274	2010-03-02	BIBLICAL BIG SCREEN	$400	"Richard Harris played this murderous character from Genesis in 1966's ""The Bible: In the Beginning"""	Cain
11047	25275	2010-03-02	WHERE AM I?	$400	"(<a href=""http://www.j-archive.com/media/2010-03-02_DJ_06.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from an estate.</a>)  I'm at this Virginia residence that definitely is entitled to put up a ""George Washington slept here"" sign"	Mount Vernon
11048	25276	2010-03-02	THE NAACP SPINGARN MEDAL WINNERS	$400	In 1991 this then-chairman of the Joint Chiefs of Staff added another medal to his collection	Colin Powell
11049	25277	2010-03-02	NAME THE SHAKESPEARE PLAY	$400	"""Let not thy nurse lie with thee in thy chamber: take thou this vial..."""	Romeo and Juliet
11050	25278	2010-03-02	"THE ""POST"" CATEGORY"	$400	To defer	to postpone
11051	25279	2010-03-02	MASSAGE IN A BOTTLE	$800	It's the fat extracted from the beans used to make chocolate; turns out it softens & lubricates the skin	cocoa butter
11052	25280	2010-03-02	BIBLICAL BIG SCREEN	$800	Pop singer Yvonne Elliman played Mary Magdalene in this 1973 musical film	Jesus Christ Superstar
11053	25281	2010-03-02	WHERE AM I?	$800	"(<a href=""http://www.j-archive.com/media/2010-03-02_DJ_07.jpg"" target=""_blank"">Sarah of the Clue Crew reports from near a metal gateway.</a>)  I'm on the campus of this university in the Bay Area, where 1960s student activism sparked the Free Speech Movement"	Berkeley
11054	25282	2010-03-02	THE NAACP SPINGARN MEDAL WINNERS	$800	"In 1977 this author went back to his ""Roots"" & won the Spingarn"	Alex Haley
11055	25283	2010-03-02	NAME THE SHAKESPEARE PLAY	$800	"""Though Birnam Wood be come to Dunsinane, and thou opposed, being of no woman born, yet I will try the last"""	Macbeth
11056	25284	2010-03-02	"THE ""POST"" CATEGORY"	$800	It serves as a cancellation of a stamp & indicates the place & date of mailing	a postmark
11057	25285	2010-03-02	MASSAGE IN A BOTTLE	$1200	"Many massage oils have the scent of this purplish plant, the ""herb of love"" that's a member of the mint family"	lavender
11058	25286	2010-03-02	BIBLICAL BIG SCREEN	$1200	"One of the ""Greatest"" Bible epics, it has Max von Sydow as Jesus & David McCallum as Judas"	The Greatest Story Ever Told
11059	25287	2010-03-02	WHERE AM I?	$1200	"(<a href=""http://www.j-archive.com/media/2010-03-02_DJ_08.jpg"" target=""_blank"">Kelly of the Clue Crew sits amongst boxes of crayons.</a>)  I'm at the Crayola factory in this state's city of Easton, part of an industrial complex with Allentown & Bethlehem"	Pennsylvania
11060	25288	2010-03-02	THE NAACP SPINGARN MEDAL WINNERS	$1200	This 1946 winner was appointed to the Supreme Court in 1967	Thurgood Marshall
11061	25289	2010-03-02	NAME THE SHAKESPEARE PLAY	$1200	"""I will in Cassio's lodging lose this napkin and let him find it, trifles... are to the jealous confirmations strong"""	Othello
11062	25290	2010-03-02	"THE ""POST"" CATEGORY"	$1200	"It's the type of bed seen <a href=""http://www.j-archive.com/media/2010-03-02_DJ_15.jpg"" target=""_blank"">here</a>"	a four-poster bed
11063	25291	2010-03-02	MASSAGE IN A BOTTLE	$1600	"Essence of this, which Thomas More called ""the herb sacred to remembrance"", is used as a scent in massage oils"	rosemary
11064	25292	2010-03-02	BIBLICAL BIG SCREEN	$1600	"More known for his gangster roles, this actor played the weaselly Dathan in ""The Ten Commandments"""	Edward G. Robinson
11065	25293	2010-03-02	WHERE AM I?	$1600	"(<a href=""http://www.j-archive.com/media/2010-03-02_DJ_18.jpg"" target=""_blank"">Kelly of the Clue Crew reports from amongst rocket fuel tanks.</a>)  Kennedy Space Center is in Florida; I'm in this state, at NASA's White Sands test facility"	New Mexico
11066	25294	2010-03-02	THE NAACP SPINGARN MEDAL WINNERS	$1600	Born Marguerite Johnson, this poet won the medal in 1994	Maya Angelou
11067	25295	2010-03-02	NAME THE SHAKESPEARE PLAY	$1,000	"""You all did see that on the Lupercal, I thrice presented him a kingly crown"""	Julius Caesar
11068	25296	2010-03-02	"THE ""POST"" CATEGORY"	$1600	"This 12-letter adjective means ""after a meal"""	postprandial
11069	25297	2010-03-02	MASSAGE IN A BOTTLE	$2000	If your massage oil is scented, it may also be used for this, the use of fragrance to help with mood or behavior	aromatherapy
11070	25298	2010-03-02	BIBLICAL BIG SCREEN	$2,000	Harvey Keitel played the role of Judas Iscariot in this controversial 1988 film	The Last Temptation of Christ
11071	25299	2010-03-02	WHERE AM I?	$2000	"(<a href=""http://www.j-archive.com/media/2010-03-02_DJ_19.jpg"" target=""_blank"">Kelly reports from a USMC base with some parked helicopters.</a>)  I'm at this United States Marine Corps base, an area that was visited by the Spanish 40 years before Jamestown was founded"	Quantico
11072	25300	2010-03-02	THE NAACP SPINGARN MEDAL WINNERS	$2000	This civil rights leader won in 1963, the year of his murder; his wife Myrlie won in '98	(Medgar) Evers
11073	25301	2010-03-02	NAME THE SHAKESPEARE PLAY	$2000	"""I am all the subjects that you have... here you sty me, in this hard rock, whiles you do keep from me the rest o' the island"""	The Tempest
11074	25302	2010-03-02	"THE ""POST"" CATEGORY"	$2000	PCW, a recycling term, stands for this	post-consumer waste
11075	25303	2010-03-01	MARCH 1	$200	On March 1, 1692 Sarah Good didn't have a good day as she was interrogated as a possible witch in this town	Salem (Mass.)
11076	25304	2010-03-01	ROLLING STONE'S 20 MOST ANNOYING SONGS	$200	"""I'll tell ya what I want, what I really, really want""--never to hear this group's 1996 song ever again!"	The Spice Girls
11077	25305	2010-03-01	3 OF A KIND	$200	Sardo, Stilton, Tilsit	cheeses
11078	25306	2010-03-01	MULTIPLE DIAGNOSES	$200	A stiff this, very serious--clearly meningitis.  Make that whiplash.  Cervical arthritis.  You slept wrong	a stiff neck
11079	25307	2010-03-01	ATTACK OF THE TAX	$200	Providing most of government revenues, it's the tax on individual & business earnings	the income tax
11080	25308	2010-03-01	"JUST HIT ""PLAY"""	$200	You don't need to tickle the ivories on this device that uses a roll of perforated paper to activate the keys	a player piano
11081	25309	2010-03-01	MARCH 1	$400	On March 1, 2006 this online encyclopedia reached its 1 millionth user-submitted article	Wikipedia
11082	25310	2010-03-01	ROLLING STONE'S 20 MOST ANNOYING SONGS	$400	Maybe it would have been better if this Oscar-winning song from a 1997 movie froze to death in the Atlantic as well	"""My Heart Will Go On"""
11083	25311	2010-03-01	3 OF A KIND	$400	"""The Searchers"", ""The Shootist"", ""The Quiet Man"""	John Wayne movies
11084	25312	2010-03-01	MULTIPLE DIAGNOSES	$400	A rash?  It's hives.  Scratch that.  Allergic purpura.  No, hidradenitis suppurativa, inflammation of these glands	sweat
11085	25313	2010-03-01	ATTACK OF THE TAX	$400	In 1978 California's Proposition 13 lowered the rates of this tax by 57%	property
11086	25314	2010-03-01	"JUST HIT ""PLAY"""	$400	This soft modeling clay for kids was introduced in 1955	Play-Doh
11087	25315	2010-03-01	MARCH 1	$600	On March 1, 1781 Maryland ratified this document & the U.S. had its first stab at a Constitution	the Articles of Confederation
11088	25316	2010-03-01	ROLLING STONE'S 20 MOST ANNOYING SONGS	$600	"""Come & find me, my name is"" this, ""always at the party con las chicas que son buena"""	"""Macarena"""
11089	25317	2010-03-01	3 OF A KIND	$1,000	Draco, Lyra, Mensa	constellations
11090	25318	2010-03-01	MULTIPLE DIAGNOSES	$600	Shortness of breath--must be a heart attack.  No, histoplasmosis.  Of course!--this red blood cell insufficiency	anemia
11091	25319	2010-03-01	ATTACK OF THE TAX	$600	It's the tax on earnings from the disposition of securities & investment	capital gains
11092	25320	2010-03-01	"JUST HIT ""PLAY"""	$600	This 2-word TV innovation premiered in the 1963 Army-Navy game	instant replay
11093	25321	2010-03-01	MARCH 1	$800	Injuring several representatives, nationalists from this U.S. territory opened fire on Congress on March 1, 1954	Puerto Rico
11094	25322	2010-03-01	ROLLING STONE'S 20 MOST ANNOYING SONGS	$800	"""Life is brilliant"" & sure, your ""love is pure"", but let's be blunt, James: this ""pretty"" song of yours is on the list"	"""You're Beautiful"""
11095	25323	2010-03-01	3 OF A KIND	$800	Egbert, Canute, Edward III	Kings of England
11096	25324	2010-03-01	MULTIPLE DIAGNOSES	$800	You have acoustic neuroma.  Actually, presbycusis.  No, ceruminosis, that's why this is reduced	your hearing
11097	25325	2010-03-01	ATTACK OF THE TAX	$800	When this is levied on the purchase or consumption of a specific commodity, it's called an excise tax	a sales tax
11098	25326	2010-03-01	"JUST HIT ""PLAY"""	$800	How often a particular song is broadcast on the radio	airplay
11099	25327	2010-03-01	MARCH 1	$1000	The first contact of a manmade object with another planet came March 1, 1966, when a Soviet probe landed here	Venus
11100	25328	2010-03-01	ROLLING STONE'S 20 MOST ANNOYING SONGS	$1000	"This Sisqo song about a piece of clothing mentioned another song on the list, ""Livin' La Vida Loca"""	"""Thong Song"""
11101	25329	2010-03-01	3 OF A KIND	$1000	"Stede Bonnet, ""Calico"" Jack Rackham, Henry Morgan"	pirates
11102	25330	2010-03-01	MULTIPLE DIAGNOSES	$1000	The fever clearly indicates mono--oops, colitis.  No, TB.  Of course, this bacterial ailment aka septic sore throat	strep throat
11103	25331	2010-03-01	ATTACK OF THE TAX	$1000	Also called a capitation tax, it's an illegal tax levied for the right to vote	a poll tax
11104	25332	2010-03-01	"JUST HIT ""PLAY"""	$1000	To pretend to be asleep or dead, like a New World marsupial	play possum
11105	25333	2010-03-01	20th CENTURY FOX HISTORY	$400	10 years after Newman & Redford, Tom Berenger & William Katt played this duo in their early days	Butch Cassidy & the Sundance Kid
11106	25334	2010-03-01	RUSSIAN GEOGRAPHY	$400	In 1961 Nikita Khrushchev changed its name to Volgograd; this name had lasted almost 40 years	Stalingrad
11107	25335	2010-03-01	HODGE PODGE	$400	In 1874 Charles Hodge argued that the perfection of this human sense organ makes it obvious we were designed	the eye
11108	25336	2010-03-01	GOING TO THE LOO-VRE	$400	If vou're in the entrance hall named for this emperor & need to see a man about a horse, relax--it has 2 loos	Napoléon Bonaparte
11109	25337	2010-03-01	COMPLETES THE POETRY LINE	$400	"Gray: ""The curfew tolls the knell of parting"" this"	day
11110	25338	2010-03-01	"""RR"" CROSSING"	$400	"A 2-seated pleasure carriage, with or without ""the fringe on top"""	a surrey
11111	25339	2010-03-01	20th CENTURY FOX HISTORY	$800	"In ""History of the World, Part I"" he plays a waiter at the Last Supper & asks if the diners want separate checks"	Mel Brooks
11112	25340	2010-03-01	RUSSIAN GEOGRAPHY	$800	This grassy plain covers Russia from its border with Ukraine east to the Altai Mountains in Siberia	a steppe
11113	25341	2010-03-01	HODGE PODGE	$800	Hodge is a village in this state's Jackson Parish	Louisiana
11114	25342	2010-03-01	COMPLETES THE POETRY LINE	$800	"Masefield: ""All I ask is a tall ship / And"" this ""to steer her by"""	a star
11115	25343	2010-03-01	"""RR"" CROSSING"	$800	A rapid stream of water, or a violent downpour of rain	a torrent
11116	25344	2010-03-01	20th CENTURY FOX HISTORY	$2,400	The bombing of the city of Darwin is featured in this Baz Luhrmann epic	Australia
11117	25345	2010-03-01	RUSSIAN GEOGRAPHY	$1200	Mount Elbrus, Europe's highest point at 18,510 feet, rises in this range along the border with Georgia	the Caucasus
11118	25346	2010-03-01	HODGE PODGE	$1200	Comic book supervillain Cameron Hodge is an arch-foe of this group of mutant superheroes	the X-Men
11119	25347	2010-03-01	COMPLETES THE POETRY LINE	$1200	"Blake: ""Tyger! Tyger! burning bright, in the"" these ""of the night"""	forests (forest accepted)
11120	25348	2010-03-01	"""RR"" CROSSING"	$1200	Short pistol named for gunsmith Henry	a Derringer
11121	25349	2010-03-01	20th CENTURY FOX HISTORY	$1600	The bombing of Pearl Harbor is featured in this Richard Fleischer epic! epic! epic!	Tora! Tora! Tora!
11122	25350	2010-03-01	RUSSIAN GEOGRAPHY	$1600	The Lena River, one of Russia's longest, rises 10 miles from this deep Siberian lake & flows 2,734 miles to the Arctic Ocean	Lake Baikal
11123	25351	2010-03-01	HODGE PODGE	$3,000	In 1994, Member of Parliament Margaret Hodge nominated this man as leader of Britain's Labour Party	Tony Blair
11124	25352	2010-03-01	COMPLETES THE POETRY LINE	$1600	"Pope: ""Hope springs eternal in"" this; ""Man never is, but always to be, blest"""	the human breast
11125	25353	2010-03-01	"""RR"" CROSSING"	$1600	Containing iron	ferrous
11126	25354	2010-03-01	20th CENTURY FOX HISTORY	$2000	In this 1952 film assassins gun down the title Mexican revolutionary but miss his horse	Viva Zapata!
11127	25355	2010-03-01	RUSSIAN GEOGRAPHY	$2000	In 1949 the Ainu people were expelled from this largest Russian island & relocated to Hokkaido	Sakhalin
11128	25356	2010-03-01	HODGE PODGE	$2000	"""Drummer Hodge"", a poem by this ""Mayor of Casterbridge"" author, recounts a young soldier's burial"	(Thomas) Hardy
11129	25357	2010-03-01	COMPLETES THE POETRY LINE	$2000	"Service: ""...the queerest they ever did see / Was that night on the marge of Lake Lebarge / I cremated"" him"	Sam McGee
11130	25358	2010-03-01	"""RR"" CROSSING"	$2000	A small earthenware casserole dish, or the pate made in it	terrine
11131	25359	2010-02-26	YEAR ONE	$200	April 11, 1951: Truman relieves this man of his commands in the Far East	MacArthur
11132	25360	2010-02-26	PRESIDENTIAL LAST NAMES	$200	Beach Boys Brian, Carl & Dennis	Wilson
11133	25361	2010-02-26	THEY LIVED PAST 100	$200	In 2009 Miep Gies, who, with her husband, hid this girl & her family during WWII, celebrated her 100th birthday	Anne Frank
11134	25362	2010-02-26	THE COUNTRY AS DESCRIBED BY THE ONION	$200	"This Central American country is ""a shortcut with its own national anthem"""	Panama
11135	25363	2010-02-26	STUCK	$200	"In ""Crystal Skull"" Indiana Jones gets stuck in this, which can't really pull you under to your death"	quicksand
11136	25364	2010-02-26	"IN THE MIDDLE WITH ""U"""	$200	To kidnap	to abduct
11137	25365	2010-02-26	YEAR ONE	$400	Sept. 26, 1971: This man meets with President Nixon, the first meeting of a Japanese emperor & a U.S. president	Hirohito
11138	25366	2010-02-26	PRESIDENTIAL LAST NAMES	$400	Actor Samuel L. & country singer Alan	Jackson
11139	25367	2010-02-26	THEY LIVED PAST 100	$400	This comedian celebrated his 100th birthday in 2003; his widow Dolores blew out 100 candles in 2009	Bob Hope
11140	25368	2010-02-26	THE COUNTRY AS DESCRIBED BY THE ONION	$400	"The official language of this country is ""English (kind of)"" & crime-wise, there are ""rising incidents of monslaughter"""	Jamaica
11141	25369	2010-02-26	STUCK	$400	"If you're ""in"" this, like Little Jack Horner, there's no place you can go"	the corner
11142	25370	2010-02-26	"IN THE MIDDLE WITH ""U"""	$400	This type of government is mentioned in the Pledge of Allegiance	a republic
11143	25371	2010-02-26	YEAR ONE	$600	May 6, 1981: She wins a competition to design the Vietnam Veterans Memorial in Washington, D.C.	Maya Lin
11144	25372	2010-02-26	PRESIDENTIAL LAST NAMES	$600	Pitcher Randy & actor Dwayne	Johnson
11145	25373	2010-02-26	THEY LIVED PAST 100	$600	In 1995 this matriarch died in Hyannis Port at the age of 104	Rose Kennedy
11146	25374	2010-02-26	THE COUNTRY AS DESCRIBED BY THE ONION	$600	"This country represents 25% of Crosby, Stills, Nash & Young & it boasts ""a warm, cold people"""	Canada
11147	25375	2010-02-26	STUCK	$600	To deal with this clothing problem, try rubbing a pencil lead on the teeth	a stuck zipper
11148	25376	2010-02-26	"IN THE MIDDLE WITH ""U"""	$600	Headaches & nausea may accompany this injury to the brain, often caused by a jarring blow to the head	a concussion
11149	25377	2010-02-26	YEAR ONE	$800	May 24, 1941: HMS Hood is sunk by this German battleship; May 27, 1941: This German battleship is torpedoed & sunk	the Bismarck
11150	25378	2010-02-26	PRESIDENTIAL LAST NAMES	$800	Actress Brooke & writer Alice	Adams
11151	25379	2010-02-26	THEY LIVED PAST 100	$800	In December 2002 this senator celebrated his 100th birthday with a party on Capitol Hill	Strom Thurmond
11152	25380	2010-02-26	THE COUNTRY AS DESCRIBED BY THE ONION	$800	"""Nearly 15 feet wide"", this nation's been ""preventing Argentina from enjoying the Pacific Ocean since 1818"""	Chile
11153	25381	2010-02-26	STUCK	$800	Running this on a stuck jar lid may help: the metal lid will expand while the glass jar won't	hot water
