	index	Air Date	Category	Value	Question	Answer
10485	92600	2005-03-09	MLB TEAMS BY STADIUM	$400	Busch Stadium	the Cardinals
10486	92601	2005-03-09	ONLINE LINGO	$400	"It's what the acronym ""WYSIWYG"" stands for"	what you see is what you get
10487	92602	2005-03-09	GRAMMYS 2005	$400	"An instrumental, ""Mrs. O'Leary's Cow"", & not a song about a surfer girl earned him his first Grammy ever"	Brian Wilson
10488	92603	2005-03-09	"""NORTH"" POLL"	$400	"Its official motto is ""Liberty and Union, now and forever, one and inseparable"""	North Dakota
10489	92604	2005-03-09	4-LETTER WORDS	$400	Living high on the hog you can afford your own tub of this hog fat	lard
10490	92605	2005-03-09	GOD SAVE THE BRITISH KING OR QUEEN	$600	John Bradshaw presided over the high court that sentenced this British king to death in 1649	Charles I
10491	92606	2005-03-09	MLB TEAMS BY STADIUM	$600	Coors Field	the Rockies
10492	92607	2005-03-09	ONLINE LINGO	$600	"""WAMBAM"" means ""Web application meets"" these 2 building materials"	bricks and mortar
10493	92608	2005-03-09	GRAMMYS 2005	$600	"Between the 2 of them, they picked up 7 Grammys, including one for their ""My Boo"" duet"	Usher & Alicia Keys
10494	92609	2005-03-09	"""NORTH"" POLL"	$600	Many explorers once sought this arctic sea route connecting 2 oceans	the Northwest Passage
10495	92610	2005-03-09	4-LETTER WORDS	$600	"James Beard described it as ""our common ground, a universal experience"""	food
10496	92611	2005-03-09	GOD SAVE THE BRITISH KING OR QUEEN	$800	In 1603 he became the first British monarch of the House of Stuart	James I
10497	92612	2005-03-09	MLB TEAMS BY STADIUM	$800	The Hubert H. Humphrey Metrodome	the Twins
10498	92613	2005-03-09	ONLINE LINGO	$800	"In online lingo, ""BEG"" stands for ""big, evil"" this"	grin
10499	92614	2005-03-09	GRAMMYS 2005	$800	U2 was perhaps feeling dizzy after winning Grammys for this song	"""Vertigo"""
10500	92615	2005-03-09	"""NORTH"" POLL"	$800	"The flag of this country, once at war with the United States, is seen <a href=""http://www.j-archive.com/media/2005-03-09_J_09.jpg"" target=""_blank"">here</a>"	North Vietnam
10501	92616	2005-03-09	4-LETTER WORDS	$800	"<a href=""http://www.j-archive.com/media/2005-03-09_J_23.jpg"" target=""_blank"">Arial or Bauhaus</a>, for example"	font
10502	92617	2005-03-09	GOD SAVE THE BRITISH KING OR QUEEN	$1,000	All 3 of the kings with this name died violently	Richard
10503	92618	2005-03-09	MLB TEAMS BY STADIUM	$1000	Tropicana Field	the Tampa Bay Devil Rays
10504	92619	2005-03-09	ONLINE LINGO	$1000	"If all else fails, do this, ""RTM"""	read the manual
10505	92620	2005-03-09	GRAMMYS 2005	$1000	33 years after her last win, she hit the mother lode with awards for Country Album & Best Country Collaboration	Loretta Lynn
10506	92621	2005-03-09	"""NORTH"" POLL"	$1000	It's seen on many flags, & on a Nobel Prize medal as a symbol of the Royal Swedish Academy	the North Star
10507	92622	2005-03-09	4-LETTER WORDS	$1000	It's another name for the killer whale	an orca
10508	92623	2005-03-09	ANCIENT STRUCTURES	$400	"(<a href=""http://www.j-archive.com/media/2005-03-09_DJ_01.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from ruins in Luxor, Egypt.</a>) From the Greek for ""pointed pillar"", it's the term that describes <a href=""http://www.j-archive.com/media/2005-03-09_DJ_01a.jpg"" target=""_blank"">this</a> tribute to Queen Hatshepsut of the 1400s B.C."	an obelisk
10509	92624	2005-03-09	THE MOORE THE MERRIER	$400	Once married to producer Grant Tinker	Mary Tyler Moore
10510	92625	2005-03-09	BALANCHINE BALLETS	$400	"Balanchine was a friend of this composer whose fascinatin' rhythms inspired the ballet ""Who Cares?"""	Gershwin
10511	92626	2005-03-09	POKER NIGHT	$400	"It's what horses are ""put out"" to, or the kind of 5-card poker game where the first card is down & the rest are up"	stud
10512	92627	2005-03-09	HAULIN' S	$400	"A disease caused by a lack of vitamin C; without the ""S"", it could describe a road"	scurvy & curvy
10513	92628	2005-03-09	4-LETTER BIRDS	$400	The Arctic variety of this gull relative is famous for migrating over 25,000 miles each year	a tern
10514	92629	2005-03-09	ANCIENT STRUCTURES	$800	"(<a href=""http://www.j-archive.com/media/2005-03-09_DJ_02.jpg"" target=""_blank"">Sarah of the clue crew reports by a pyramid in Giza, Egypt.</a>)  To get the right slope, pyramid builders used the seget, the amount they build out, for each of these biblical units going up"	a cubit
10515	92630	2005-03-09	THE MOORE THE MERRIER	$800	He was cheered & jeered at the 2003 Academy Awards	Michael Moore
10516	92631	2005-03-09	BALANCHINE BALLETS	$800	Balanchine wrote that he played an elf in this Shakespeare play long before creating a 1962 ballet based on it	A Midsummer Night's Dream
10517	92632	2005-03-09	POKER NIGHT	$800	"Benny Binion held the first ""World Series of Poker"" in 1970 at this Las Vegas casino"	the Horseshoe
10518	92633	2005-03-09	HAULIN' S	$800	"Remove an S & the partner of ""live long"" means suitable or fit"	prosper & proper
10519	92634	2005-03-09	4-LETTER BIRDS	$800	It's sometimes referred to as the South American ostrich	the rhea
10520	92635	2005-03-09	ANCIENT STRUCTURES	$1200	"(<a href=""http://www.j-archive.com/media/2005-03-09_DJ_03.jpg"" target=""_blank"">Cheryl of the Clue Crew reports from Athens, Greece, overlooking the Acropolis.</a>) This great Athenian leader launched construction on the Acropolis, partly to boost employment"	Pericles
10521	92636	2005-03-09	THE MOORE THE MERRIER	$1200	"He was the spy in ""The Spy Who Loved Me"""	Roger Moore
10522	92637	2005-03-09	BALANCHINE BALLETS	$1200	"""Concerto Barocco"" is danced to this man's music, though Balanchine said the music ""can stand alone"""	J.S. Bach
10523	92638	2005-03-09	POKER NIGHT	$1200	Don't tell the others, but I've got this, the highest possible natural poker hand	a royal flush
10524	92639	2005-03-09	HAULIN' S	$1200	"""Not deep"" &, after the ""S"" departs, ""to make holy"""	shallow & hallow
10525	92640	2005-03-09	4-LETTER BIRDS	$1200	DNA from the remains of this extinct bird at a British museum proved that it had been part of the pigeon family	the dodo
10526	92641	2005-03-09	ANCIENT STRUCTURES	$1600	"(<a href=""http://www.j-archive.com/media/2005-03-09_DJ_04.jpg"" target=""_blank"">Cheryl of the Clue Crew reports alongside ruins on Naxos, Greece.</a>)  On Naxos, archaelogists have restored the temple dedicated to this Greek goddess of agriculture"	Demeter
10527	92642	2005-03-09	THE MOORE THE MERRIER	$5,000	Elected to the U.S. Senate 8 times, his middle name is Moore	"Edward M. (""Ted"") Kennedy"
10528	92643	2005-03-09	BALANCHINE BALLETS	$1600	"When the ballet ""Prodigal Son"" was revived in 1950, this woman who was then Balanchine's wife played the siren"	Maria Tallchief
10529	92644	2005-03-09	POKER NIGHT	$1600	Unrelated to chess, it's letting a bet pass to the next player	check
10530	92645	2005-03-09	HAULIN' S	$1600	"Make the choice to lose an ""S"" from one word to get this, to choose by vote"	select & elect
10531	92646	2005-03-09	4-LETTER BIRDS	$1600	"Let's go fly the swallow-tail species seen <a href=""http://www.j-archive.com/media/2005-03-09_DJ_08.jpg"" target=""_blank"">here</a>"	a kite
10532	92647	2005-03-09	ANCIENT STRUCTURES	$2000	"(<a href=""http://www.j-archive.com/media/2005-03-09_DJ_05.jpg"" target=""_blank"">Sarah of the Clue Crew reports from Saqqara, Egypt with a step pyramid in the background.</a>)  Egypt's <a href=""http://www.j-archive.com/media/2005-03-09_DJ_05a.jpg"" target=""_blank"">step pyramid</a>, the world's oldest at 4,500 years, was designed by this architect, physician & sage"	Imhotep
10533	92648	2005-03-09	THE MOORE THE MERRIER	$2000	1952 Pulitzer-winning poetess	Marianne Moore
10534	92649	2005-03-09	BALANCHINE BALLETS	$5,000	"The 3 muses who appear in Balanchine's ballet ""Apollo"" are Polyhymnia, Calliope & this muse of the dance"	Terpsichore
10535	92650	2005-03-09	POKER NIGHT	$2000	"In this ""reptilian"" poker game, players pass 3, then 2, then 1 card to the player to the left"	anaconda
10536	92651	2005-03-09	HAULIN' S	$2000	"To allay your thirst, drop an ""S"" & form a body of water"	slake & lake
10537	92652	2005-03-09	4-LETTER BIRDS	$2000	The most abundant crow in Europe, you might find one near a castle	a rook
10538	92653	2005-03-08	THE ENGLISH CHANNEL	$200	Francois Pilatre de Rozier tried to cross the Channel in one of these in 1785, but was killed in the attempt	a (hydrogen) balloon
10539	92654	2005-03-08	OSCAR, GRAMMY OR BOTH	$200	Frank Sinatra	both
10540	92655	2005-03-08	ORGANIZATIONS	$200	"The national assn. devoted to this board game has a website where you can learn the ""Word of the Day"""	Scrabble
10541	92656	2005-03-08	AUTHOR BIOS	$200	Born in 1817, solo nature boy 1845-1847, became one with the earth in 1862	Thoreau
10542	92657	2005-03-08	CONSECUTIVE NUMBERS	$200	The atomic numbers of hydrogen, helium & lithium	1, 2, & 3
10543	92658	2005-03-08	TAKEN LITERALLY	$200	"German combo of ""car"" & ""road"""	Autobahn
10544	92659	2005-03-08	THE ENGLISH CHANNEL	$400	The Channel meets the North Sea at this strait	the Strait of Dover
10545	92660	2005-03-08	OSCAR, GRAMMY OR BOTH	$400	Mickey Rooney	Oscar
10546	92661	2005-03-08	ORGANIZATIONS	$400	The Gov. Bradford Compact held its annual meeting in this Mass. town from 1946 to 2003; it now alternates with Kingston	Plymouth
10547	92662	2005-03-08	AUTHOR BIOS	$400	"Born in 1775, showed ""Sensibility"" in 1811, never married, died in 1817"	Jane Austen
10548	92663	2005-03-08	CONSECUTIVE NUMBERS	$400	Oklahoma, New Mexico & Arizona entered the Union as these states	46, 47, & 48
10549	92664	2005-03-08	TAKEN LITERALLY	$400	French: black beast; English: nemesis	a bête noir
10550	92665	2005-03-08	THE ENGLISH CHANNEL	$600	A song & a dance were named for this lady who swam the channel in 1926 & passed away at age 98 in 2003	Gertrude Ederle
10551	92666	2005-03-08	OSCAR, GRAMMY OR BOTH	$600	Bette Midler	Grammy
10552	92667	2005-03-08	ORGANIZATIONS	$600	"""For God and Country"" is the motto of this ""World's Largest Veterans Organization"""	the American Legion
10553	92668	2005-03-08	AUTHOR BIOS	$600	"Born in a hotel in 1888, took a ""Long Day's Journney into Night"" in a hotel in 1953"	Eugene O'Neill
10554	92669	2005-03-08	CONSECUTIVE NUMBERS	$600	"According to the ""World Almanac"", they were the last 3 years of the 19th century"	1898, 1899, & 1900
10555	92670	2005-03-08	TAKEN LITERALLY	$600	"It's Spanish for ""hand to hand"""	mano a mano
10556	92671	2005-03-08	THE ENGLISH CHANNEL	$800	La Manche, the French name for the channel, means this part of a shirt	the sleeve
10557	92672	2005-03-08	OSCAR, GRAMMY OR BOTH	$800	Julie Andrews	both
10558	92673	2005-03-08	ORGANIZATIONS	$800	Founded in 1912, it's the Women's Zionist Organization of America	Hadassah
10559	92674	2005-03-08	AUTHOR BIOS	$800	"Born in Prague in 1883, worked in insurance until 1922, died in '24, yet went on ""Trial"" in '25"	(Franz) Kafka
10560	92675	2005-03-08	CONSECUTIVE NUMBERS	$800	Martin Van Buren, William Henry Harrison & John Tyler were these number presidents	8, 9, & 10
10561	92676	2005-03-08	TAKEN LITERALLY	$800	"Evidently, it's Latin for ""from the first face"""	prima facie
10562	92677	2005-03-08	THE ENGLISH CHANNEL	$1000	"The ""Isle of"" this has been inhabited since prehistoric times; it was once called Vectis"	Wight
10563	92678	2005-03-08	OSCAR, GRAMMY OR BOTH	$1000	Stevie Wonder	both
10564	92679	2005-03-08	ORGANIZATIONS	$250	In 1952, the lily became the official logo of this organization that helps people with special needs & disabilities	Easter Seals
10565	92680	2005-03-08	AUTHOR BIOS	$1000	Born in 1854, was well-read in Gaol for 2 years, Paris-ed away in 1900	Oscar Wilde
10566	92681	2005-03-08	CONSECUTIVE NUMBERS	$1000	The amendments against unreasonable searches, against self-incrimination & for a speedy trial	4, 5, & 6
10567	92682	2005-03-08	TAKEN LITERALLY	$1000	"""Inquistion"" contestants know its Portugese for ""act of the faith"""	auto-da-fé
10568	92683	2005-03-08	THE CHANEL CHANNEL	$400	Tired of holding this, Coco Chanel attached a chain to it & made history	a purse
10569	92684	2005-03-08	CAMERA WORK	$400	"(<a href=""http://www.j-archive.com/media/2005-03-08_DJ_15.wmv"">Jimmy of the Clue Crew reports.</a>)  The body part that regulates light entering the eye & the similar part in a camera gave this old-time effect its name"	the iris
10570	92685	2005-03-08	THE REIGN IN SPAIN	$400	This royal thwarted a coup d'etat in 1981 & to us he'll always be King of Spain	Juan Carlos
10571	92686	2005-03-08	SUPER MARIO	$400	Francis Coppola brought this author's most famous work to the big screen	(Mario) Puzo
10572	92687	2005-03-08	STARGAZERS	$400	"47 of the 48 constellations he listed in his ""Almagest"" around 150 B.C. are still recognized"	Ptolemy
10573	92688	2005-03-08	"BEATING AROUND THE ""BUSH"""	$400	Equal to 64 pints	a bushel
10574	92689	2005-03-08	THE CHANEL CHANNEL	$800	"In 1926, Coco introduced this classic wardrobe piece that Vogue called ""the new uniform of the modern woman"""	the little black dress
10575	92690	2005-03-08	CAMERA WORK	$800	Many auteurs started out on this cartridge-loading 8mm format that Kodak introduced in 1965	Super-8
10576	92691	2005-03-08	THE REIGN IN SPAIN	$800	"(<i>Seinfeld</i>'s <a href=""http://www.j-archive.com/media/2005-03-08_DJ_24.jpg"" target=""_blank"">Jason Alexander gives the clue.</a>)  Due to a ""Trivial Pursuit"" misprint, I insisted to the Bubble Boy Spain was once ruled by the Moops & not these people"	the Moors
10577	92692	2005-03-08	SUPER MARIO	$800	In 1969 he won his only Indy 500	(Mario) Andretti
10578	92693	2005-03-08	STARGAZERS	$800	"This ""hearty"" American astronomer known for his observatories invented the spectrohelioscope"	Hale
10579	92694	2005-03-08	"BEATING AROUND THE ""BUSH"""	$800	"South African author Laurens Van Der Post called them the ""first people of my native land"""	the Bushmen
10580	92695	2005-03-08	THE CHANEL CHANNEL	$1200	Chanel made this chic hotel on the Place Vendome her permanent home, & if you're well-heeled you can stay in her suite	the Ritz (in Paris)
10581	92696	2005-03-08	CAMERA WORK	$1200	"The Internet Movie Database says a 6 1/2 minute one of actress Meena Kumari in ""Daera"" is the longest on film"	a close-up
10582	92697	2005-03-08	THE REIGN IN SPAIN	$1200	This Caudillo kept Spain neutral during WWII	Francisco Franco
10583	92698	2005-03-08	SUPER MARIO	$1200	George Pataki defeated him in 1994	Mario Cuomo
10584	92699	2005-03-08	STARGAZERS	$1200	"Traveling in Malawi, Africa on July 6, 1861, this Scottish explorer saw ""a large comet in Ursa Major"""	David Livingston
10585	92700	2005-03-08	"BEATING AROUND THE ""BUSH"""	$1200	Growing up to 12 feet, it's a large venomous snake of Central America	the bushmaster
10586	92701	2005-03-08	THE CHANEL CHANNEL	$1600	The J12, Chanel's first sport one of these, can be worn by men or women	a watch
10587	92702	2005-03-08	CAMERA WORK	$1600	If a camera captures sound too, it's this word, like Sony's Handycam	a camcorder
10588	92703	2005-03-08	THE REIGN IN SPAIN	$1600	"An 1872 Carlist revolt led to his abdication the following year; Falco might say, ""Rock Me"", this king!"	Amadeus
10589	92704	2005-03-08	SUPER MARIO	$1600	In 1985, he won the NHL Calder Memorial Trophy as the Rookie of the Year	Mario Lemieux
10590	92705	2005-03-08	STARGAZERS	$1600	This observer of the heavens was the son of the governor of Helsingborg Castle	Tycho Brahe
10591	92706	2005-03-08	"BEATING AROUND THE ""BUSH"""	$1600	The chivalric code of the samurai	bushido
10592	92707	2005-03-08	THE CHANEL CHANNEL	$1,000	He moved from Germany to Paris at age 14 & entered the House of Chanel as artistic director in 1983	Karl Lagerfeld
10593	92708	2005-03-08	CAMERA WORK	$2000	"(<a href=""http://www.j-archive.com/media/2005-03-08_DJ_04.wmv"">Jimmy of the Clue Crew reports.</a>)  To be precise, a pan moves a camera horizontally, while this is four-letter word for a vertical move"	a tilt
10594	92709	2005-03-08	THE REIGN IN SPAIN	$3,000	In 1700 Philip V founded this dynasty in Spain; it was France's ruling dynasty from 1589 to 1792	(the House of) Bourbon
10595	92710	2005-03-08	SUPER MARIO	$2000	"Called ""The Voice of the Century"", he played the title role in the 1951 film ""The Great Caruso"""	Mario Lanza
10596	92711	2005-03-08	STARGAZERS	$2000	In 1836, he noticed that light beads form around the edge of the moon during a solar eclipse	Bailey
10597	92712	2005-03-08	"BEATING AROUND THE ""BUSH"""	$2000	A cylindrical metal sleeve used to prevent abrasion	a bushing
10598	92713	2005-03-07	NOVEL PLACES	$200	"""East of Eden"" & ""The Grapes of Wrath"" both involve treks to this state"	California
10599	92714	2005-03-07	WHO'S HAD MORE NO. 1 HITS?	$200	Janet Jackson, Joe Jackson, Michael Jackson	Michael Jackson
10600	92715	2005-03-07	WORLD LEADERS: 1871	$200	In 1871 this man was President of the United States	Ulysses Grant
10601	92716	2005-03-07	A SNAKE IN THE CATEGORY	$200	At Lewiston in this state, the Snake River turns west & heads for the Columbia	Idaho
10602	92717	2005-03-07	"""DE"" ARTS"	$200	"The son of a surgeon, this director brought some gore to the screen in ""Carrie"" & ""Scarface"""	(Brian) De Palma
10603	92718	2005-03-07	A NUMBER FROM 1 TO 10	$200	In 1952 the New York Yankees retired Joe DiMaggio's jersey with this number on it	5
10604	92719	2005-03-07	NOVEL PLACES	$400	Constance, an aristocrat's wife, has an affair with the gamekeeper of Wragby Hall, her husband's estate, in this novel	Lady Chatterley's Lover
10605	92720	2005-03-07	WHO'S HAD MORE NO. 1 HITS?	$400	George Michael, Phil Collins, Elton John	Elton John
10606	92721	2005-03-07	WORLD LEADERS: 1871	$400	The liberal prime minister of Great Britain in 1871	(William) Gladstone
10607	92722	2005-03-07	A SNAKE IN THE CATEGORY	$400	It's the defining term for the deep crevices between a copperhead's eyes & nostrils	the pit
10608	92723	2005-03-07	"""DE"" ARTS"	$400	"Seen <a href=""http://www.j-archive.com/media/2005-03-07_J_21.jpg"" target=""_blank"">here</a>, the work of Tamara De Lempicka typifies this art style"	Art Deco
10609	92724	2005-03-07	A NUMBER FROM 1 TO 10	$400	When it's noon in Bakersfield, it's this time in Hackensack	3
10610	92725	2005-03-07	NOVEL PLACES	$1,000	This work, Jules Verne's first novel, surveys Africa from the air	Five Weeks in a Balloon
10611	92726	2005-03-07	WHO'S HAD MORE NO. 1 HITS?	$600	Rick Springfield, Bruce Springsteen, Buffalo Springfield	Rick Springfield
10612	92727	2005-03-07	WORLD LEADERS: 1871	$600	In 1871 Leopold II began his seventh year as king of this country	Belgium
10613	92728	2005-03-07	A SNAKE IN THE CATEGORY	$600	"Creepy-crawly singer-songwriter heard <a href=""http://www.j-archive.com/media/2005-03-07_J_03.mp3"">here</a>  <i>""I don't like spiders and snakes / And that ain't what it takes to love me...""</i>"	(Jim) Stafford
10614	92729	2005-03-07	"""DE"" ARTS"	$600	Now in his 70s, he designed Laura Bush's 2005 Inauguration Day wear	Oscar de la Renta
10615	92730	2005-03-07	A NUMBER FROM 1 TO 10	$600	"Title number of habits of ""Highly Effective People"" in a Stephen Covey bestseller"	7
10616	92731	2005-03-07	NOVEL PLACES	$800	"This advertising man makes a 1-day pilgrimage through Dublin in Joyce's ""Ulysses"""	(Leopold) Bloom
10617	92732	2005-03-07	WHO'S HAD MORE NO. 1 HITS?	$800	Whitney Houston, Mariah Carey, Barbra Streisand	Mariah Carey
10618	92733	2005-03-07	WORLD LEADERS: 1871	$800	Abd-ul Aziz was this Empire's sultan	the Ottoman Empire
10619	92734	2005-03-07	A SNAKE IN THE CATEGORY	$800	In mythology, the Ouroboros is a snake or dragon with this in its mouth	its tail
10620	92735	2005-03-07	"""DE"" ARTS"	$800	"His ""Prelude to the Afternoon of a Faun"" is referred to as a tone poem"	Debussy
10621	92736	2005-03-07	A NUMBER FROM 1 TO 10	$800	Number of lost tribes of Israel after the defeat by the Assyrians in 721 B.C.	10
10622	92737	2005-03-07	NOVEL PLACES	$1000	This Pulitzer Prize-winner by Jeffrey Eugenides follows a Greek family from Smyrna to the Detroit suburbs	Middlesex
10623	92738	2005-03-07	WHO'S HAD MORE NO. 1 HITS?	$1000	Heart, Little Feat, Murray Head	Heart
10624	92739	2005-03-07	WORLD LEADERS: 1871	$1000	The ninth Pope with this name was the pontiff	Pius
10625	92740	2005-03-07	A SNAKE IN THE CATEGORY	$1000	This fire-breathing monster had the head of a lion, the body of a she-goat & the hindquarters of a snake	the Chimera
10626	92741	2005-03-07	"""DE"" ARTS"	$1000	In 1964 LBJ gave this abstract expressionist the Medal of Freedom	Willem de Kooning
10627	92742	2005-03-07	A NUMBER FROM 1 TO 10	$1000	It's the number that followed the last king of England named William	4
10628	92743	2005-03-07	PARTICLE PHYSICS	$400	Our world is basically made of the up & down types of these subatomic particles	quarks
10629	92744	2005-03-07	LET'S VISIT PALAU!	$400	"(<a href=""http://www.j-archive.com/media/2005-03-07_DJ_01.jpg"" target=""_blank"">Jeff Probst, host of <i>Survivor</i>, reads from Palau.</a>)  Food staples on Palau include sweet potatoes, cassava & this starchy tuber that's used to make poi"	taro
10630	92745	2005-03-07	JAMIE FOXX ROLES	$400	Small-town Georgian who won 12 Grammys	Ray
10631	92746	2005-03-07	AFRICAN CUISINE	$400	Mealie is the name for this cereal plant that is used to make mush & batters	corn
10632	92747	2005-03-07	LATIN LEGAL TERMS	$400	"Meaning ""have the body"", a writ of this 2-word phrase is the common means of obtaining release on bail"	habeas corpus
10633	92748	2005-03-07	"& ONE LAST ""EZ"" CATEGORY"	$400	Bah!  Humbug!  It's Scrooge's first name	Ebenezer
10634	92749	2005-03-07	PARTICLE PHYSICS	$800	C.T.R. Wilson won the 1927 Nobel Prize for inventing this gas-filled compartment to detect charged particles	a cloud chamber
10635	92750	2005-03-07	LET'S VISIT PALAU!	$800	The large yellow circle on the flag of Palau represents this heavenly body	the Moon
10636	92751	2005-03-07	JAMIE FOXX ROLES	$800	"Boxing cornerman Drew ""Bundini"" Brown"	Ali
10637	92752	2005-03-07	AFRICAN CUISINE	$800	Biltong from this country is Afrikaans for rump & tongue--it's from the rump & tastes like smoked tongue	South Africa
10638	92753	2005-03-07	LATIN LEGAL TERMS	$800	"The ""M.O."" on this phrase is that it applies to criminals' past behavior"	modus operandi
10639	92754	2005-03-07	"& ONE LAST ""EZ"" CATEGORY"	$800	Passages from Deuteronomy are inscribed on the small scrolls in these, found on the doorposts of Jewish homes	a mezuzah
10640	92755	2005-03-07	PARTICLE PHYSICS	$1200	In 2000 the tau neutrino was first observed at this Illinois lab named for a foreign-born physicist	the Fermilab
10641	92756	2005-03-07	LET'S VISIT PALAU!	$1200	This tropical fruit is the chief cash crop of Palau	the coconut
10642	92757	2005-03-07	JAMIE FOXX ROLES	$1200	Miami Sharks quarterback Willie Beamen	Any Given Sunday
10643	92758	2005-03-07	AFRICAN CUISINE	$1200	Angola's cuisine is influenced by this European country that brought ingredients from its Brazilian colony	Portugal
10644	92759	2005-03-07	LATIN LEGAL TERMS	$1200	"An episode of ""The Brady Bunch"" educated us about this ancient maxim for ""let the buyer beware"""	caveat emptor
10645	92760	2005-03-07	"& ONE LAST ""EZ"" CATEGORY"	$5,600	One of Thomas Edison's first-ever film shorts showed his assistant Fred Ott doing this	sneezing
10646	92761	2005-03-07	PARTICLE PHYSICS	$1600	A 1965 Nobel was for this type of electrodynamics & its impact on the physics of elementary particles	quantum electrodynamics
10647	92762	2005-03-07	LET'S VISIT PALAU!	$1600	When you arrive on the Island of Palau, you'll find out that it has 2 official languages:  Palauan & this	English
10648	92763	2005-03-07	JAMIE FOXX ROLES	$1600	Max, an L.A. cab driver in for a long night	Collateral
10649	92764	2005-03-07	AFRICAN CUISINE	$1600	Doro Wat, stewed chicken over injera bread, is a national dish of this East African country	Ethiopia
10650	92765	2005-03-07	LATIN LEGAL TERMS	$1600	"3-word phrase for ""a person not acceptable"" to the host country as the head of a diplomatic mission"	persona non grata
10651	92766	2005-03-07	"& ONE LAST ""EZ"" CATEGORY"	$1600	It's where in the world you can see the spectacular Angel Falls	Venezuela
10652	92767	2005-03-07	PARTICLE PHYSICS	$1,111	The study of collisions that create new particles is this physics branch, HEP for short	high energy physics (high energy particle accepted)
10653	92768	2005-03-07	LET'S VISIT PALAU!	$2000	"(<a href=""http://www.j-archive.com/media/2005-03-07_DJ_30.jpg"" target=""_blank"">Jeff Probst reads from the jungle of Palau.</a>)  Palau is part of this group of islands named for King Charles II of Spain"	the Carolines
10654	92769	2005-03-07	JAMIE FOXX ROLES	$2000	"Stan ""Tookie"" Williams, founder of the Crips L.A. street gang"	Redemption
10655	92770	2005-03-07	AFRICAN CUISINE	$2000	Granular semolina goes by this name which is also the name of a stew made in Morocco, Algeria & Tunisia	couscous
10656	92771	2005-03-07	LATIN LEGAL TERMS	$2000	"You don't adopt a child but assume obligations incident to the natural parent relationship ""in"" this phrase"	in loco parentis
10657	92772	2005-03-07	"& ONE LAST ""EZ"" CATEGORY"	$2000	"It's the architectural band of decorations <a href=""http://www.j-archive.com/media/2005-03-07_DJ_26.jpg"" target=""_blank"">seen</a> <a href=""http://www.j-archive.com/media/2005-03-07_DJ_26a.jpg"" target=""_blank"">here</a>"	the frieze
10658	92773	2005-03-04	MYTHOLOGY	$200	The fleet-footed Atalanta once lost a race to Hippomenes when she stopped to pick up these golden fruits	apples
10659	92774	2005-03-04	SPORTS NOTABLES	$200	This boxer with an 'earing problem tops the list of ESPN's most outrageous sports characters	Mike Tyson
10660	92775	2005-03-04	"CANADA, ""A""?"	$200	One of the provinces, eh	Alberta
10661	92776	2005-03-04	A HEAVENLY CATEGORY	$200	"A Lerner & Lowe song lyric goes, ""Thank heaven for"" these people, ""they grow up in the most delightful way"""	little girls
10662	92777	2005-03-04	FIRST LADY FIRSTS	$200	The first First Lady to be born in Texas	Lady Bird Johnson
10663	92778	2005-03-04	____ & ____	$200	If you've lost weight, Mom might say you're nothing but these 2 anatomical items	skin & bones
10664	92779	2005-03-04	MYTHOLOGY	$400	This Roman goddess of wisdom is said to have leaped forth from the brain of Jupiter, fully mature & in armor	Minerva
10665	92780	2005-03-04	SPORTS NOTABLES	$400	He retired from the NHL for the final time in 1980, at age 52	Gordie Howe
10666	92781	2005-03-04	"CANADA, ""A""?"	$400	"""Green Gables"" girl of Prince Edward Island"	Anne
10667	92782	2005-03-04	A HEAVENLY CATEGORY	$400	The Indian game moksha-patamu (heaven & hell) gave us this Milton Bradley game that has its ups & downs	Chutes & Ladders
10668	92783	2005-03-04	FIRST LADY FIRSTS	$400	The first First Lady to be elected to public office	Hillary Clinton
10669	92784	2005-03-04	____ & ____	$400	The ingredients of this basic salad dressing might be the olive & balsamic types, respectively	oil & vinegar (vinegar & oil accepted)
10670	92785	2005-03-04	MYTHOLOGY	$2,000	Hera punished this nymph by saying that she shall have the last word but no power to speak first	Echo
10671	92786	2005-03-04	SPORTS NOTABLES	$600	This team owner bought his team in 1973 for a mere $10 million, & it's won 7 World Series since	George Steinbrenner
10672	92787	2005-03-04	"CANADA, ""A""?"	$600	Once part of Alcoa, this Canadian company with a 5-letter name is a giant in world aluminum manufacturing	Alcan
10673	92788	2005-03-04	A HEAVENLY CATEGORY	$600	"The John Jakes novel ""Heaven and Hell"" takes place directly following this war"	the Civil War
10674	92789	2005-03-04	FIRST LADY FIRSTS	$600	The first First Lady to be older than her husband	Martha Washington
10675	92790	2005-03-04	____ & ____	$600	If Bo Peep seeks her sheep on mountains & in valleys, she's literally searching here	high & low
10676	92791	2005-03-04	MYTHOLOGY	$800	Hamadryads were nymphs who lived in these; when they died, so did the hamadryads	trees
10677	92792	2005-03-04	SPORTS NOTABLES	$800	"Michael ""The Albatross"" Gross won gold medals in this sport using an arm span far exceeding his height"	swimming
10678	92793	2005-03-04	"CANADA, ""A""?"	$800	Quebec's Shickshock Mountains are part of this system that runs to Alabama	the Appalachians
10679	92794	2005-03-04	A HEAVENLY CATEGORY	$800	"In Genesis 1, God gave the name Heaven to this, from the Latin for ""support"""	the firmament
10680	92795	2005-03-04	FIRST LADY FIRSTS	$800	The first First Lady to serve for 3 consecutive presidential terms	Eleanor Roosevelt
