	index	Air Date	Category	Value	Question	Answer
10030	51136	2008-03-28	ALMOST BEFORE & AFTER	$400	Depression era Erskine Caldwell novel about sharecroppers residing in the smallest U.S. state	Tobacco Rhode Island
10031	51137	2008-03-28	THE CIVIL WAR	$800	This national battlefield in Sharpsburg, Md. commemorates the bloodiest single day of the Civil War	Antietam
10032	51138	2008-03-28	STARS, NOT CARS	$800	"On the hit album ""Last Mango in Paris"", this ""Indy"" actor provided the bullwhip cracks"	Harrison Ford
10033	51139	2008-03-28	"""I"" ON THE WORLD"	$800	Construction of this Asian capital city near Rawalpindi began in 1961	Islamabad
10034	51140	2008-03-28	THE CALENDAR	$800	2 of the 4 months without a U.S. federal holiday	(2 of) March, April, June & August
10035	51141	2008-03-28	I'M FEELING BOOKISH	$800	"He won an Oscar for writing the screenplay of ""The Cider House Rules"", based on his own novel"	(John) Irving
10036	51142	2008-03-28	ALMOST BEFORE & AFTER	$800	This rabid Stephen King dog has been coachin' Penn State since 1966	Cujo Paterno
10037	51143	2008-03-28	THE CIVIL WAR	$1200	Sherman's campaign for this city took 3 months in 1864	Atlanta
10038	51144	2008-03-28	STARS, NOT CARS	$1200	"This actor was good friends with Hemingway & starred in ""For Whom the Bell Tolls"" & ""A Farewell to Arms"""	Gary Cooper
10039	51145	2008-03-28	"""I"" ON THE WORLD"	$1200	This parish of Louisiana shares its name with a European peninsula	Iberia
10040	51146	2008-03-28	THE CALENDAR	$1200	March 25 was this day in Britain until adoption of the Gregorian calendar in 1752	New Year's Day
10041	51147	2008-03-28	I'M FEELING BOOKISH	$1200	"In 1944 the post office said his ""Droll Stories"", part of ""La Comedie Humaine"", was too obscene to mail"	Balzac
10042	51148	2008-03-28	ALMOST BEFORE & AFTER	$1200	"""Watery"" Milli Vanilli tune that accuses Robespierre et al. of commiting crimes from 1793-1794"	"""Blame It On The Reign Of Terror"""
10043	51149	2008-03-28	THE CIVIL WAR	$1600	In 1862 CSA Gen. Beauregard wanted Island No. 10 in this body of water held at all costs; didn't happen	the Mississippi River
10044	51150	2008-03-28	STARS, NOT CARS	$1600	"Either of the 2 actresses who won Oscars for ""All the King's Men"" or ""The Fisher King"""	Mercedes Ruehl (or Mercedes McCambridge)
10045	51151	2008-03-28	"""I"" ON THE WORLD"	$1600	In the 1950s, CIA operative Kermit Roosevelt was in charge of toppling this country's PM Mossadegh	Iran
10046	51152	2008-03-28	THE CALENDAR	$1600	The famous Aztec calendar stone depicts Tonatiuh, the god of this, at its center	the sun
10047	51153	2008-03-28	I'M FEELING BOOKISH	$1600	"""A Long Way Gone"" is Ishmael Beah's memoir of being a boy soldier in this war-torn West African country"	Sierra Leone
10048	51154	2008-03-28	THE CIVIL WAR	$2000	"The hopeless ""Mud March"" in a Virginia downpour ended Burnside's command of the force called this Army"	the Army of the Potomac
10049	51155	2008-03-28	STARS, NOT CARS	$2000	"On ""Saturday Night Live"", he was, and you weren't"	Chevy Chase
10050	51156	2008-03-28	"""I"" ON THE WORLD"	$2,000	Appropriately, this Swiss town takes its name from its position between Lake Brienz in the East & Lake Thun in the West	Interlaken
10051	51157	2008-03-28	THE CALENDAR	$2,000	In 2007 the Fourth of July was a Wednesday; in 2008, it will fall on this day	Friday
10052	51158	2008-03-28	I'M FEELING BOOKISH	$2000	"In a 1932 Stella Gibbons novel, a curse binds the Starkadder family to this ""chilly"" title farm"	Cold Comfort Farm
10053	51159	2008-03-27	EASTER	$200	"1916's ""Easter Rebellion"" against British rule was centered in this capital city"	Dublin
10054	51160	2008-03-27	BUNNY	$200	"In the 1940 cartoon ""A Wild Hare"", this character utters the iconic ""<a href=""http://www.j-archive.com/media/2008-03-27_J_23.mp3"">What's up, Doc?</a>"" line for the first time"	Bugs Bunny
10055	51161	2008-03-27	LOCO FOR LOGOS	$200	"Fast-forward into the 21st century with <a href=""http://www.j-archive.com/media/2008-03-27_J_21.jpg"" target=""_blank"">this</a> electronic device that ""gets you way more than a DVR"""	TiVo
10056	51162	2008-03-27	NURSERY RHYMES ON THE 11 O'CLOCK NEWS	$200	Confrontation downtown today near the fair, as a pieman denied this penniless man food	Simple Simon
10057	51163	2008-03-27	NOMS DE PLUME	$200	In French this graceful swimmer is un cygne	a swan
10058	51164	2008-03-27	"""MAN"" IN THE MIDDLE"	$200	An annual publication chock full of facts & figures	an almanac
10059	51165	2008-03-27	EASTER	$400	"<a href=""http://www.j-archive.com/media/2008-03-27_J_12.jpg"" target=""_blank"">These</a> fund-raising stamps for disabled children were first issued in 1934"	Easter Seals
10060	51166	2008-03-27	BUNNY	$400	This icon of extended battery life has been going & going since 1989	the Energizer Bunny
10061	51167	2008-03-27	LOCO FOR LOGOS	$400	"Before being spun off in 1934 <a href=""http://www.j-archive.com/media/2008-03-27_J_22.jpg"" target=""_blank"">this</a> airline was part of Boeing"	United
10062	51168	2008-03-27	NURSERY RHYMES ON THE 11 O'CLOCK NEWS	$400	"Animal Control today swarmed over ""the house that"" he ""built"", finding a tossed dog, a worried cat & a dead rat"	Jack
10063	51169	2008-03-27	NOMS DE PLUME	$400	This peaceful bird is une colombe	a dove
10064	51170	2008-03-27	"""MAN"" IN THE MIDDLE"	$400	Hellbenders & newts are types of these	salamanders
10065	51171	2008-03-27	EASTER	$600	It's where you'll find Chile's Isla de Pascua National Park	Easter Island
10066	51172	2008-03-27	BUNNY	$600	A 1950s hit song by Ray Anthony inspired this popular dance craze	the bunny hop
10067	51173	2008-03-27	LOCO FOR LOGOS	$600	"(<a href=""http://www.j-archive.com/media/2008-03-27_J_24.jpg"" target=""_blank"">Cheryl of the Clue Crew compares a logo with its antecedent.</a>)  This association adapted the Duke of Lorraine's emblem because they, too, were fighting a crusade, but against tuberculosis"	the American Lung Association
10068	51174	2008-03-27	NURSERY RHYMES ON THE 11 O'CLOCK NEWS	$600	She terrorized 3 non-sighted rodents & dismembered them; I've never seen such a sight in my life	the farmer's wife
10069	51175	2008-03-27	NOMS DE PLUME	$600	"Ask your ""mother""-- this ""silly"" bird is une oie"	a goose
10070	51176	2008-03-27	"""MAN"" IN THE MIDDLE"	$600	To take apart	dismantle
10071	51177	2008-03-27	EASTER	$800	This Hollywood landmark began observing its famous Easter sunrise service in 1921	the Hollywood Bowl
10072	51178	2008-03-27	BUNNY	$800	"Gap-toothed supermodel & onetime Playboy Bunny who now plays a publicist on ""Nip/Tuck"""	Lauren Hutton
10073	51179	2008-03-27	LOCO FOR LOGOS	$3,000	"The first credit card that could be used at multiple businesses was started by <a href=""http://www.j-archive.com/media/2008-03-27_J_25.jpg"" target=""_blank"">this</a> company"	Diners Club
10074	51180	2008-03-27	NURSERY RHYMES ON THE 11 O'CLOCK NEWS	$800	"This guy, ""the piper's son"", was arrested on pig-theft charges today, shortly after being beaten until he wept"	Tom, Tom
10075	51181	2008-03-27	NOMS DE PLUME	$800	This nocturnal bird of prey is un hibou	an owl
10076	51182	2008-03-27	"""MAN"" IN THE MIDDLE"	$800	"In the photo seen <a href=""http://www.j-archive.com/media/2008-03-27_J_09.jpg"" target=""_blank"">here</a>, it's the snow-laced mountain in the background"	Kilimanjaro
10077	51183	2008-03-27	EASTER	$1000	This location's first Easter Egg Roll was on April 22, 1878	the White House
10078	51184	2008-03-27	BUNNY	$1000	He was Bambi's bunny buddy on the big screen	Thumper
10079	51185	2008-03-27	LOCO FOR LOGOS	$1000	"<a href=""http://www.j-archive.com/media/2008-03-27_J_26.jpg"" target=""_blank"">This</a> company is named after the aircraft carrier the owner served on during World War II"	Enterprise Rent-A-Car
10080	51186	2008-03-27	NURSERY RHYMES ON THE 11 O'CLOCK NEWS	$1000	"In a daring holdup this animal's ""three bags full"" of wool, intended for 3 locals, were taken at gunpoint today"	baa, baa, black sheep
10081	51187	2008-03-27	NOMS DE PLUME	$1000	This small game bird is une caille	a quail
10082	51188	2008-03-27	"""MAN"" IN THE MIDDLE"	$1000	Not temporary	permanent
10083	51189	2008-03-27	SHAKESPEARE	$400	"She is the ""Shrew"" whom Petruchio must tame"	Katarina
10084	51190	2008-03-27	CLINT EASTWOOD: A CAREER IN HOLLYWOOD	$400	Meryl Streep played an Iowa housewife who has a brief affair with Clint Eastwood in this film	The Bridges of Madison County
10085	51191	2008-03-27	MY, YOU'VE AGED	$400	"Maybe you can <a href=""http://www.j-archive.com/media/2008-03-27_DJ_26.jpg"" target=""_blank"">see</a> <a href=""http://www.j-archive.com/media/2008-03-27_DJ_26a.jpg"" target=""_blank"">here</a> why Edison said ""Genius is one percent inspiration and 99 percent"" this"	perspiration
10086	51192	2008-03-27	VIVA ITALIA	$400	The first part of Italy liberated by the Allies during World War II was this island invaded in July 1943	Sicily
10087	51193	2008-03-27	I'LL HAVE THE LAME DUCK	$400	"In 1968 this president cited a ""division in the American House"" & quit the upcoming race in the name of national unity"	Lyndon Johnson
10088	51194	2008-03-27	"CROSSWORD CLUES ""Q"""	$400	To satisfy one's thirst (6)	quench
10089	51195	2008-03-27	SHAKESPEARE	$800	He cannot overcome temptation or ambition but does ignore his own scruples to murder Duncan	Macbeth
10090	51196	2008-03-27	CLINT EASTWOOD: A CAREER IN HOLLYWOOD	$800	The title trio of this movie classic are played by Clint, Lee van Cleef & Eli Wallach	The Good, the Bad and the Ugly
10091	51197	2008-03-27	MY, YOU'VE AGED	$800	Men do it in order to look older; Abe Lincoln did it in 1860	grow a beard
10092	51198	2008-03-27	VIVA ITALIA	$800	The world's first major film festival was held in this city in 1932; today it awards the prestigious Golden Lion	Venice
10093	51199	2008-03-27	I'LL HAVE THE LAME DUCK	$800	During his second term, he authorized the sale of missiles to Iran; it would lead to Iran-Contra issues	Ronald Reagan
10094	51200	2008-03-27	"CROSSWORD CLUES ""Q"""	$800	Good place to hunt slate & marble (6)	quarry
10095	51201	2008-03-27	SHAKESPEARE	$1200	The title of this problem comedy tells you how everything is going to turn out when the play is over	All's Well that Ends Well
10096	51202	2008-03-27	CLINT EASTWOOD: A CAREER IN HOLLYWOOD	$1200	For 7 years, Clint played Rowdy Yates on this long-running TV western that helped launch his career	Rawhide
10097	51203	2008-03-27	MY, YOU'VE AGED	$1200	"The 1530s were hard on <a href=""http://www.j-archive.com/media/2008-03-27_DJ_28.jpg"" target=""_blank"">Henry VIII</a>; marital problems, weight gain, & this action taken by the Pope in 1533"	excommunication
10098	51204	2008-03-27	VIVA ITALIA	$1200	Begun in 312 B.C. & originally 20 feet wide, this first & most famous Roman road still handles traffic today	the Appian Way
10099	51205	2008-03-27	I'LL HAVE THE LAME DUCK	$1200	One of his final acts as President was the controversial pardoning of financier Marc Rich	Bill Clinton
10100	51206	2008-03-27	"CROSSWORD CLUES ""Q"""	$1200	Leap or mechanics preceder (7)	quantum
10101	51207	2008-03-27	SHAKESPEARE	$3,000	These 2 seasons are found in the titles of Shakespeare plays	winter & summer
10102	51208	2008-03-27	CLINT EASTWOOD: A CAREER IN HOLLYWOOD	$1600	Clint directed & starred in this 1971 film about a radio DJ & an obsessed female fan	Play Misty for Me
10103	51209	2008-03-27	MY, YOU'VE AGED	$1600	"In ""Little Big Man"", this actor's character ages from 17 to 121"	Dustin Hoffman
10104	51210	2008-03-27	VIVA ITALIA	$1600	"Modeled in part on aircraft landing gear, <a href=""http://www.j-archive.com/media/2008-03-27_DJ_14.jpg"" target=""_blank"">this</a> brand of motor scooter was first produced in Tuscany in 1946"	Vespa
10105	51211	2008-03-27	I'LL HAVE THE LAME DUCK	$1600	"He said, ""I do not feel... it is my duty to spend another 4 years in the White House"", then campaigned for Adlai Stevenson"	Harry Truman
10106	51212	2008-03-27	"CROSSWORD CLUES ""Q"""	$1600	Where FBI agents train (8)	Quantico
10107	51213	2008-03-27	SHAKESPEARE	$2000	Achilles & Ajax are characters in this play	Troilus & Cressida
10108	51214	2008-03-27	CLINT EASTWOOD: A CAREER IN HOLLYWOOD	$2000	Clint has won 2 Oscars for directing & in 1995 got this memorial award from the Academy	the Irving G. Thalberg Memorial Award
10109	51215	2008-03-27	MY, YOU'VE AGED	$2000	"In the 1850s Robert E. Lee was a <a href=""http://www.j-archive.com/media/2008-03-27_DJ_30.jpg"" target=""_blank"">dashing</a>, dark-haired officer; by this year of Gettysburg, <a href=""http://www.j-archive.com/media/2008-03-27_DJ_30a.jpg"" target=""_blank"">his hair was white</a>"	1863
10110	51216	2008-03-27	VIVA ITALIA	$2000	"Giuseppe Mazzini, Conte di Cavour & this ""Redshirt"" were main figures of the Risorgimento movement"	Giuseppe Garibaldi
10111	51217	2008-03-27	I'LL HAVE THE LAME DUCK	$5,000	"Just before he left office he signed a bill creating the toxic waste-cleaning ""Superfund"""	Jimmy Carter
10112	51218	2008-03-27	"CROSSWORD CLUES ""Q"""	$2000	The most typical of all (14)	quintessential
10113	51219	2008-03-26	FOOD & DRINK	$200	James Beard put this traditional topping on pumpkin pie, but the Pilgrims couldn't; they didn't have any cows yet	whipped cream
10114	51220	2008-03-26	PAPA WAS A ROLLING STONE	$200	Marsha Hunt was the mom of his first child, Karis; he had daughter No. 2, Jade, with Bianca	Mick Jagger
10115	51221	2008-03-26	HATS	$200	"Cold & wet conditions led him, in 1865, to make the ""hat that could tame the American West"""	a Stetson
10116	51222	2008-03-26	HOMELANDS	$200	Han lives in Changchun, in Kirin province, in this country	China
10117	51223	2008-03-26	LAST WILLS & TESTAMENTS	$200	"After his 1616 death, his will stipulated that his ""second best bed"" go to his wife, Anne, which does beg a question..."	Shakespeare
10118	51224	2008-03-26	"A ""LONE"""	$200	It was 40 years ago, not today, that this album came out	Sgt. Pepper's Lonely Hearts Club Band
10119	51225	2008-03-26	FOOD & DRINK	$400	A molinillo is the special tool used to whisk champurrado, a Mexico version of this sweet beverage	chocolate
10120	51226	2008-03-26	PAPA WAS A ROLLING STONE	$400	This guitarist originally named one daughter Dandelion; she goes by Angela these days	Keith Richards
10121	51227	2008-03-26	HATS	$400	Some speculated that this 1865 literary character was illustrated to resemble Prime Minister William Gladstone	the Mad Hatter
10122	51228	2008-03-26	HOMELANDS	$400	Yakubu used to send me e-mails from this country's old capital, Lagos	Nigeria
10123	51229	2008-03-26	LAST WILLS & TESTAMENTS	$400	"Item 6 in his will: ""I give... unto my wife, Zelda... in the event she regain her sanity all of my household and kitchen furniture"""	F. Scott Fitzgerald
10124	51230	2008-03-26	"A ""LONE"""	$400	It's a mellow, light-colored Italian cheese	provolone
10125	51231	2008-03-26	FOOD & DRINK	$600	Named for a town in Mexico, it's believed to be the first distilled spirit produced in North America	tequila
10126	51232	2008-03-26	PAPA WAS A ROLLING STONE	$600	This bassist wed Mandy Smith; after the 2 split, his son dated Mandy's mom; he could've been step-dad to his ex-step-mom	Bill Wyman
10127	51233	2008-03-26	HATS	$600	Movie choreographer Mr. Berkeley is on a first-name basis with this furry hat worn by hussars	busby
10128	51234	2008-03-26	HOMELANDS	$600	Bela lives on central Europe's largest lake, Balaton, in this country	Hungary
10129	51235	2008-03-26	LAST WILLS & TESTAMENTS	$600	This Chief Justice of the United States from 1969 to 1986 left a self-written 176-word will with no provisions for estate taxes; oops	Warren Burger
10130	51236	2008-03-26	"A ""LONE"""	$600	By the 1950s, scientists were able to do this to frogs; mice followed, in the '80s	clone
10131	51237	2008-03-26	FOOD & DRINK	$800	This pudding that makes heavy use of egg yolks has many varieties, including a challah one	bread pudding
10132	51238	2008-03-26	PAPA WAS A ROLLING STONE	$800	Knock on this guitarist, Leah & Tyrone's dad, who joined the band in 1975	Ron Wood
10133	51239	2008-03-26	HATS	$800	"""Derby"" is the American name for this British hat"	a bowler
10134	51240	2008-03-26	HOMELANDS	$800	Joonas used to live in Goteborg, the second-largest city in this country	Sweden
10135	51241	2008-03-26	LAST WILLS & TESTAMENTS	$600	"This ""commodore"" willed $90 million to his son William, $7.5 million to his 4 grandsons, & to his 8 daughters... well, not as much"	(Cornelius) Vanderbilt
10136	51242	2008-03-26	"A ""LONE"""	$800	"2-word term for one who prefers to live & act independent of others, like Mr. ""McQuade"""	a lone wolf
10137	51243	2008-03-26	FOOD & DRINK	$1000	"Have a ""cup"" of this gin-based English liquor first sold in 1859"	Pimm's (No.1 Cup)
10138	51244	2008-03-26	PAPA WAS A ROLLING STONE	$1000	Seraphina's pop, he began manning the drums for the Stones in 1963	Charlie Watts
10139	51245	2008-03-26	HATS	$1000	A topee is also called this kind of helmet, from the plant material it's made from	a pith helmet
10140	51246	2008-03-26	HOMELANDS	$1000	Gustav lives in Bratislava, this country's capital	Slovakia
10141	51247	2008-03-26	LAST WILLS & TESTAMENTS	$1000	"His will called for a ""secret society"" to take back the U.S. for Britain (his ""scholarship"" gets much more press)"	(Cecil) Rhodes
10142	51248	2008-03-26	"A ""LONE"""	$1000	"This object seen <a href=""http://www.j-archive.com/media/2008-03-26_J_26.jpg"" target=""_blank"">here</a> is just a shell of itself"	abalone
10143	51249	2008-03-26	SCIENCE STUFF	$400	"You're seeing <a href=""http://www.j-archive.com/media/2008-03-26_DJ_27.wmv"">this</a> produced by a lily (ah-choo!)"	pollen
10144	51250	2008-03-26	THE JONATHAN CLUB	$400	"<a href=""http://www.j-archive.com/media/2008-03-26_DJ_14.jpg"" target=""_blank"">This</a> Grammy-winning comedian has been on such TV shows as ""Mork & Mindy"" & ""Davis Rules"""	Jonathan Winters
10145	51251	2008-03-26	SOMEBODY WROTE THAT	$400	"""The Shining"",  ""The Girl Who Loved Tom Gordon"""	Stephen King
10146	51252	2008-03-26	FRENCH BUSINESS	$400	"In 1977 General Mills acquired the U.S. licensing rights to this French ""yo""gurt brand"	Yoplait
10147	51253	2008-03-26	POLICE & THIEVES	$400	In the Cattle Wars Sheriff Pat Garrett captured this criminal, who later escaped from jail in 1881	Billy the Kid
10148	51254	2008-03-26	WORD & PHRASE ORIGINS	$400	"To get a horse to go fast, shift your body weight forward & tell it to do this, from the phrase ""get up"""	giddyup
10149	51255	2008-03-26	THE JONATHAN CLUB	$800	"""JTT"" for short, he was the voice of the young Simba in ""The Lion King"""	Jonathan Taylor Thomas
10150	51256	2008-03-26	SOMEBODY WROTE THAT	$800	"""The Brethren"", ""The Street Lawyer"""	(John) Grisham
10151	51257	2008-03-26	FRENCH BUSINESS	$800	Lancome sells this, maquillage in French	cosmetics (or makeup)
10152	51258	2008-03-26	POLICE & THIEVES	$800	NYPD calls its quick responders the E.S.U.; L.A. calls its squad this 4-letter acronym	S.W.A.T.
10153	51259	2008-03-26	WORD & PHRASE ORIGINS	$800	"""Muppet"" comes from these 2 handy words"	marionette & puppet
10154	51260	2008-03-26	SCIENCE STUFF	$1200	"(<a href=""http://www.j-archive.com/media/2008-03-26_DJ_26.wmv"">Alex gives the clue from Sony Headquarters in Tokyo, Japan.</a>)  These razor-thin TV screens of the future are made with OLED technology--organic light-emitting this, which allows the current to pass in only one direction"	diodes
10155	51261	2008-03-26	THE JONATHAN CLUB	$1200	"This Tony winner adds class to the ""Pirates of the Caribbean"" films as Gov. Swann, Keira Knightley's dad"	Jonathan Pryce
10156	51262	2008-03-26	SOMEBODY WROTE THAT	$1200	"""'E' Is for Evidence"", ""'F' Is for Fugitive"""	(Sue) Grafton
10157	51263	2008-03-26	FRENCH BUSINESS	$1200	Jean-Marie Messier changed a water company's name to this, which he put before the U.S. movie studio Universal	Vivendi
10158	51264	2008-03-26	POLICE & THIEVES	$1,000	This naval hero thought up his surname to hide from the British, who tried to arrest him as a pirate	John Paul Jones
10159	51265	2008-03-26	WORD & PHRASE ORIGINS	$1200	"A component of acids, this gas discovered in 1774 gets its name from the Greek words for ""acid"" & ""forming"""	oxygen
10160	51266	2008-03-26	SCIENCE STUFF	$1600	"(<a href=""http://www.j-archive.com/media/2008-03-26_DJ_28.jpg"" target=""_blank"">Jon of the Clue Crew compares the color of bananas.</a>)  A banana will ripen quicker in a bag, because the ethylene gas produced by the fruit cannot escape; ethylene gas is one of these growth regulators, Greek for ""set in motion"""	a hormone
10161	51267	2008-03-26	THE JONATHAN CLUB	$1600	"He directed ""The Silence of the Lambs"" & ""Philadelphia"""	Jonathan Demme
10162	51268	2008-03-26	SOMEBODY WROTE THAT	$1,000	"""Harlot's Ghost"", ""Why Are We in Vietnam?"""	Norman Mailer
10163	51269	2008-03-26	FRENCH BUSINESS	$1600	"This company, whose symbol is seen <a href=""http://www.j-archive.com/media/2008-03-26_DJ_24.jpg"" target=""_blank"">here</a>, eagerly embraced the automobile around 1890"	Peugeot
10164	51270	2008-03-26	POLICE & THIEVES	$1600	A hacker ran away with 1.5 million credit card numbers from DSW, a warehouse for this consumer product	shoes
10165	51271	2008-03-26	WORD & PHRASE ORIGINS	$1600	"From a misspelling of the words ""all correct"", it was later used by Democratic partisans of Martin Van Buren"	O.K.
10166	51272	2008-03-26	THE JONATHAN CLUB	$2000	"He played the dreamy soccer coach in ""Bend It Like Beckham"" before becoming a hunky Henry VIII in ""The Tudors"""	Jonathan Rhys Meyers
10167	51273	2008-03-26	SOMEBODY WROTE THAT	$2000	"""Mr. Sammler's Planet"", ""Herzog"""	Saul Bellow
10168	51274	2008-03-26	FRENCH BUSINESS	$2000	"An Eastern French city inspired the name of potatoes with onions & the banking company called ""Credit"" this"	Lyonnais
10169	51275	2008-03-26	POLICE & THIEVES	$2000	Many police forces use this car that got its name from the wife of a Ford exec after she saw a coronation	Crown Victoria
10170	51276	2008-03-26	WORD & PHRASE ORIGINS	$2000	A card player who didn't want to deal would give the deal marker to the next player, or do this, hence the phrase	pass the buck
10171	51277	2008-03-25	IKE SPEAKS	$200	"Eisenhower said, ""No treaty or international agreement can contravene"" this document"	the Constitution
10172	51278	2008-03-25	MOVIE COMEDIES	$200	Katherine Heigl unexpectedly finds herself expecting in this 2007 film	Knocked Up
10173	51279	2008-03-25	3 LITTLE LETTERS	$200	"The initials of this organization disbanded in 1991 were from Russian words meaning ""Committee for State Security"""	the KGB
10174	51280	2008-03-25	WHERE'D YA GO TO SCHOOL?	$200	Pierre Curie: this division of the University of Paris	the Sorbonne
10175	51281	2008-03-25	MASSACHUSETTS	$200	Historic places of interest in Massachusetts include the Old State House & the Old North Church in this city	Boston
10176	51282	2008-03-25	"THE ""BAY"" STATE"	$200	It's the compartment where a B-52's ordnance is carried & from which it's dropped	the bomb bay
10177	51283	2008-03-25	IKE SPEAKS	$400	"Ike telegrammed that the mission of ""Allied force was fulfilled at 0241 hours local time"" in this month, 1945"	May
10178	51284	2008-03-25	MOVIE COMEDIES	$400	"(<a href=""http://www.j-archive.com/media/2008-03-25_J_03.jpg"" target=""_blank"">I'm Rob Reiner.</a>)  In this romantic comedy that I directed, it was my mother Estelle who uttered the famous line, ""I'll have what she's having"""	When Harry Met Sally...
10179	51285	2008-03-25	3 LITTLE LETTERS	$400	First on radio, then on TV, 3 chimed notes were a longtime trademark of this network	NBC
10180	51286	2008-03-25	WHERE'D YA GO TO SCHOOL?	$400	John F. Kennedy Jr.: this Providence campus	Brown
10181	51287	2008-03-25	MASSACHUSETTS	$400	The Pilgrims could tell you this is Massachusetts' official state flower	the mayflower
10182	51288	2008-03-25	"THE ""BAY"" STATE"	$400	This rifle attachment was first developed in France in the 17th century	bayonet
10183	51289	2008-03-25	IKE SPEAKS	$1,200	"Of this man's contributions to major White House decisions, Ike said, ""If you give me a week, I might think of one"""	Nixon
10184	51290	2008-03-25	MOVIE COMEDIES	$600	30-somethings Vince Vaughn & Will Ferrell are members of the Lambda Epsilon Omega fraternity in this comedy	Old School
10185	51291	2008-03-25	3 LITTLE LETTERS	$600	A high school equivalency diploma is referred to by these 3 letters	G.E.D.
10186	51292	2008-03-25	WHERE'D YA GO TO SCHOOL?	$600	Antonin Scalia & basketball great Patrick Ewing: this Jesuit school	Georgetown
10187	51293	2008-03-25	MASSACHUSETTS	$600	Minute Man National Historical Park is located between these 2 Massachusetts cities made famous in April 1775	Lexington & Concord
10188	51294	2008-03-25	"THE ""BAY"" STATE"	$600	This Caribbean location was headline news on April 17, 1961	the Bay of Pigs
10189	51295	2008-03-25	IKE SPEAKS	$800	"In 1957 Ike used ""the full power of the United States"" to enforce integration at Central High in this city"	Little Rock
10190	51296	2008-03-25	MOVIE COMEDIES	$800	"(<a href=""http://www.j-archive.com/media/2008-03-25_J_05.jpg"" target=""_blank"">Here's Morgan Freeman.</a>)  My character's directive leads to Steve Carrell reading ""Ark Building for Dummies"" in this film"	Evan Almighty
10191	51297	2008-03-25	3 LITTLE LETTERS	$800	With more than 6,200 stores across the U.S., it's the nation's largest retail pharmacy chain	CVS
10192	51298	2008-03-25	WHERE'D YA GO TO SCHOOL?	$800	Dick Cheney (bachelor's & master's): the University of this state	Wyoming
10193	51299	2008-03-25	MASSACHUSETTS	$800	"We ""checked"": the first Massachusetts factory to make this fabric opened in 1846"	gingham
10194	51300	2008-03-25	"THE ""BAY"" STATE"	$800	An oriel is one of these projecting from an upper floor of a house	a bay window
10195	51301	2008-03-25	IKE SPEAKS	$1000	"Eisenhower said appointing him to the Supreme Court was ""the biggest damn-fool mistake I ever made"""	Earl Warren
10196	51302	2008-03-25	MOVIE COMEDIES	$1000	Michael Caine & Steve Martin teamed up as Lawrence & Freddy, a couple of these, the title of a 1988 film	Dirty Rotten Scoundrels
10197	51303	2008-03-25	3 LITTLE LETTERS	$1000	This global express shipping co. began as a service to deliver documents between the West Coast & Hawaii	DHL
10198	51304	2008-03-25	WHERE'D YA GO TO SCHOOL?	$1000	Isaac Newton & Lord Byron: this Cambridge University college	Trinity
10199	51305	2008-03-25	MASSACHUSETTS	$1000	Founded in 1620, this town is the seat of a Mass. county of the same name & sits on a bay of the same name	Plymouth
10200	51306	2008-03-25	"THE ""BAY"" STATE"	$1000	German city that's home to an annual Wagnerian festival	Bayreuth
10201	51307	2008-03-25	WORLD HISTORY	$400	The 843 Treaty of Verdun divided his empire; grandson Louis II received lands east of the Rhine River	Charlemagne
10202	51308	2008-03-25	POP CULTURE'S PARTING WORDS	$400	"It's Señor Schwarzenegger's Spanish catchphrase meaning ""see you later"", baby"	hasta la vista
10203	51309	2008-03-25	"""A"" IN SCIENCE"	$400	This deficiency of hemoglobin is often accompanied by a reduced  number of red blood cells	anemia
10204	51310	2008-03-25	DAYS	$400	When founded by Benjamin Day in 1833, the New York Sun was sold daily for this much per issue	a penny
10205	51311	2008-03-25	MEN & WOMEN OF LETTERS	$400	Joanne Kathleen...	J.K. Rowling
10206	51312	2008-03-25	6-LETTER WORDS	$400	"This Italian word for the concluding part of a performance is often ""grand"""	finale
10207	51313	2008-03-25	WORLD HISTORY	$800	Around 4,500 years ago, the bronze age Minoan civilization emerged on this Mediterranean island	Crete
10208	51314	2008-03-25	POP CULTURE'S PARTING WORDS	$800	"In the title of a Raymond Chandler novel, it precedes ""My Lovely"""	Farewell
10209	51315	2008-03-25	"""A"" IN SCIENCE"	$3,000	"This adjective means ""having a pH factor of more than 7"""	alkaline
10210	51316	2008-03-25	DAYS	$800	It's the day of the week that Columbus discovered the island of Dominica	Sunday
10211	51317	2008-03-25	MEN & WOMEN OF LETTERS	$1,800	Jerome David...	J.D. Salinger
10212	51318	2008-03-25	6-LETTER WORDS	$800	"This synonym for ""split"" most often describes certain hooves"	cloven
10213	51319	2008-03-25	WORLD HISTORY	$1200	The Glorious Revolution of 1688 brought this Dutchman to power as king of England, Scotland, & Ireland	William of Orange
10214	51320	2008-03-25	POP CULTURE'S PARTING WORDS	$1200	In this 1957 film classic, Marlon Brando played a war pilot who fell in love with a Japanese dancer	Sayonara
10215	51321	2008-03-25	"""A"" IN SCIENCE"	$1200	"(<a href=""http://www.j-archive.com/media/2008-03-25_DJ_07.wmv"">Jon  of the Clue Crew reports from the lab, holding an inflated balloon.</a>)  If you put a flame up to a balloon it will pop, but if you put water inside the balloon and hold it over a flame it will not pop, because the water does this"	absorb (the heat)
10216	51322	2008-03-25	DAYS	$1200	In the book of Exodus, the fourth commandment says to remember this day	the sabbath
