	index	Air Date	Category	Value	Question	Answer
591	591	2012-01-12	PIC THE CRITTER	$800	"Sweater the details & name <a href=""http://www.j-archive.com/media/2012-01-12_DJ_22.jpg"" target=""_blank"">this</a> type of rabbit"	the Angora
592	592	2012-01-12	WINDMILLS	$800	Windmills to pump this from the ground made it possible to settle large parts of the United States	water
593	593	2012-01-12	U.S.A.	$800	This Michigan city is the former HQ of the Seventh-Day Adventist church & is home to some famous cereals	Battle Creek
594	594	2012-01-12	"IT'S GOOD TO BE ""KING"""	$800	Though Elizabeth was on the throne, Kingsley Amis titled his guide to correct usage this	the Kings English
595	595	2012-01-12	SOLVE FOR EX	$1200	"In 2011 this ""Dancing with the Stars"" alum & second man on the moon filed for divorce from his third wife"	Buzz Aldrin
596	596	2012-01-12	HISTORY	$1200	In 1281 a sudden typhoon saved Japan from this Mongol's invasion force of 150,000 men	Kublai Khan
597	597	2012-01-12	PIC THE CRITTER	$1200	"Ferdinand Marcos would have known the animal seen <a href=""http://www.j-archive.com/media/2012-01-12_DJ_24.jpg"" target=""_blank"">here</a> is known as this country's tarsier; here's looking at you"	the Philippines
598	598	2012-01-12	U.S.A.	$1200	There's no place like this Alaskan city, pop, 3,500, which faces Norton Sound of the Bering Sea	Nome
599	599	2012-01-12	"IT'S GOOD TO BE ""KING"""	$1200	It means any large sum of money, such as the 150,000 marks paid to bring Richard I back to England in the 1190s	a king's ransom
600	600	2012-01-12	SOLVE FOR EX	$1600	This singer-songwriter said his tweeting too much was an issue in his breakup with Jennifer Aniston	John Mayer
601	601	2012-01-12	HISTORY	$1600	In June 38 A.D. this third Roman emperor had his dead sister Drusilla deified, the first Roman woman so honored	Caligula
602	602	2012-01-12	WINDMILLS	$1600	This French cabaret is named for a red windmill, & has one on its roof	the Moulin Rouge
603	603	2012-01-12	U.S.A.	$1600	Though home to the Jack Daniel's distillery, this Tennessee town is in a county that's been dry since prohibition	Lynchburg
604	604	2012-01-12	"IT'S GOOD TO BE ""KING"""	$1600	In this 1996 film comedy, Woody Harrelson takes an Amish bowling prodigy under his wing	Kingpin
605	605	2012-01-12	SOLVE FOR EX	$2000	She found new love with Frederic Thiebaud, the man whose wife supposedly broke up her marriage to Mutt Lange	Shania Twain
606	606	2012-01-12	HISTORY	$3,000	In 1720 Victor Amadeus II of Savoy gave Sicily to Austria in exchange for this other large island	Sardinia
607	607	2012-01-12	PIC THE CRITTER	$2000	"Yes, yes!  It's the rodent-like lemur seen <a href=""http://www.j-archive.com/media/2012-01-12_DJ_27.jpg"" target=""_blank"">here</a>"	the aye-aye
608	608	2012-01-12	WINDMILLS	$2000	"In 1886, before focusing on water lilies, he painted ""A Field of Tulips in Holland"" featuring a windmill"	Monet
609	609	2012-01-12	U.S.A.	$3,000	From 1863 to 1865 this Northern Louisiana city served as the Confederate state capital	Shreveport
610	610	2012-01-12	"IT'S GOOD TO BE ""KING"""	$2000	"This tragic title character laments, ""I am a man more sinned against than sinning"""	King Lear
611	611	2012-01-11	ART & ARTISTS	$200	"In 1956 Time magazine dubbed this abstract expressionist ""Jack the Dripper"""	Pollock
612	612	2012-01-11	TRAVEL	$200	This Rome landmark is 620 feet long by 513 wide-- plenty of room to run away from a wild beast	the Colosseum
613	613	2012-01-11	CELEBRITIES' MIDDLE NAMES	$200	The L. in Samuel L. Jackson stands for this, like a certain bad, bad Mr. Brown of song	Leroy
614	614	2012-01-11	CATHOLIC PRIESTS	$200	Served by priests, it may not exceed 18% alcohol	communion wine
615	615	2012-01-11	TITLE 9	$200	"Daniel Okrent: ""Nine ___: The Anatomy of a Baseball Game"""	Innings
616	616	2012-01-11	"COME ""IN"""	$200	A new design or creation; necessity is often the mother of it	invention
617	617	2012-01-11	ART & ARTISTS	$400	This Dutch master served as chairman of the Delft Artists' Guild from 1662-63 & 1670-71	Jan Vermeer
618	618	2012-01-11	TRAVEL	$400	Gamblers will love to know that the Hotel Yak & Yeti in this Nepalese capital houses the 2-story Casino Royale	Kathmandu
619	619	2012-01-11	CELEBRITIES' MIDDLE NAMES	$400	Feel free to sing out this middle name of Martin Scorsese; it's the same as Pavarotti's first	Luciano
620	620	2012-01-11	CATHOLIC PRIESTS	$400	Title of any priest's immediate boss; the U.S. has 270 of them	bishop
621	621	2012-01-11	TITLE 9	$400	"John Buchan, filmed by Hitchcock: ""The Thirty-Nine ___"""	Steps
622	622	2012-01-11	"COME ""IN"""	$400	Be it a stick or cone, strawberry & sandalwood are popular fragrances of this	incense
623	623	2012-01-11	ART & ARTISTS	$600	"Aquarelle is a transparent, rather than opaque, type of this painting, as seen in Paul Klee's work ""Quarry"""	watercolor
624	624	2012-01-11	TRAVEL	$2,000	This island's Mataveri Intl. Airport, the world's most remote, is serviced only by Chile's LAN Airlines	Easter Island
625	625	2012-01-11	CELEBRITIES' MIDDLE NAMES	$600	Author Hawthorne would approve of this middle name of Ralph Fiennes	Nathaniel
626	626	2012-01-11	CATHOLIC PRIESTS	$600	"The priest's duty to keep your sins secret is traditionally protected by ""the sanctity of"" this booth"	the confessional
627	627	2012-01-11	TITLE 9	$600	"Elizabeth McNeill: ""Nine and a Half ___"""	Weeks
628	628	2012-01-11	"COME ""IN"""	$600	A military badge of rank or qualification	insignia
629	629	2012-01-11	ART & ARTISTS	$800	"Andre Breton anagrammed this surrealist's name as ""Avida Dollars"""	Salvador Dali
630	630	2012-01-11	TRAVEL	$800	Beautiful Margaret Island in this river has been a Budapest park for more than 100 years	the Danube
631	631	2012-01-11	CELEBRITIES' MIDDLE NAMES	$800	Her middle name is Louise; her last name at birth: Ciccone	Madonna
632	632	2012-01-11	CATHOLIC PRIESTS	$800	Parish priests have their own one of these, John Vianney	patron saint
633	633	2012-01-11	TITLE 9	$800	"Jeffrey Toobin: ""The Nine: Inside the Secret World of the ___ ___"""	Supreme Court
634	634	2012-01-11	"COME ""IN"""	$800	"Each Latin verb has 6 of these, including the perfect passive one, like optatus esse, ""to have been desired"""	infinitive
635	635	2012-01-11	ART & ARTISTS	$1000	"This American female impressionist modeled for many of Degas' works, including ""At the Milliner's"""	(Mary) Cassatt
636	636	2012-01-11	TRAVEL	$1000	You can buy samples of this fossilized resin at a museum devoted to it in Puerto Plata, Dominican Republic	amber
637	637	2012-01-11	CELEBRITIES' MIDDLE NAMES	$1000	This middle name of actress Mary Masterson makes us wonder if she was named for Mary, Queen of Scots	Stuart
638	638	2012-01-11	CATHOLIC PRIESTS	$1000	"This spiritual ""director"" doesn't arrange your holiday, he helps young men pursue their calling to the priesthood"	a vocation director
639	639	2012-01-11	TITLE 9	$1000	"J.D. Salinger: ""Nine ___"""	Stories
640	640	2012-01-11	"COME ""IN"""	$1000	Paul Apak Angilirq was a producer as Canada's IBC, this Broadcasting Corporation	Inuit
641	641	2012-01-11	WANT ADS	$400	Numbers cruncher needed! Must be member of AICPA, the American Institute of these	Certified Public Accountants
642	642	2012-01-11	"GO ""SOUTH"""	$400	...to 90 degrees south latitude & you'll find yourself here	the South Pole
643	643	2012-01-11	I KNOW THAT WORD BACKWARDS & FORWARDS	$400	"Anatomy-wise, the subscapularis is a muscle in this ""cuff"""	rotator
644	644	2012-01-11	MESOPOTAMIA	$400	After centuries of rule by the Ottoman Empire, Mesopotamia mostly became part of this new nation in 1932	Iraq
645	645	2012-01-11	THE DE NIRO CODE	$400	"As Al Capone in this 1987 film: ""You can get further with a kind word and a gun than you can with just a kind word"""	The Untouchables
646	646	2012-01-11	AT THE CLEVELAND CLINIC	$400	"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_21.jpg"" target=""_blank"">Sarah of the Clue Crew stands outside the Cleveland Clinic in Ohio.</a>)  The Cleveland Clinic pioneered group practice as opposed to private-- the founding doctors had worked as a team in the first AEF unit in France during this war"	World War I
647	647	2012-01-11	WANT ADS	$800	Walk the Max Planck! We're Stephen Hawking a new position to be this type of scientist, like those guys	physicist
648	648	2012-01-11	"GO ""SOUTH"""	$800	...to this Indiana college town that was originally called Big St. Joseph Station	South Bend
649	649	2012-01-11	I KNOW THAT WORD BACKWARDS & FORWARDS	$800	To make an allusion to something	refer
650	650	2012-01-11	MESOPOTAMIA	$800	Mesopotamia stretched from the Taurus Mountains in the north to this gulf in the south	the Persian
651	651	2012-01-11	THE DE NIRO CODE	$800	"In this 1976 movie: ""Here is a man who would not take it anymore. A man who stood up against the scum"""	Taxi Driver
652	652	2012-01-11	AT THE CLEVELAND CLINIC	$800	"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_27.jpg"" target=""_blank"">Sarah of the Clue Crew reports from the Cleveland Clinic.</a>)  MI stands for myocardial infarction, or heart attack; MI also stands for this innovative type of heart surgery with tiny instruments that can reduce trauma & complications"	minimally invasive
653	653	2012-01-11	WANT ADS	$1200	"They're out there! We need you to go get 'em! Channel your inner Boba Fett or ""Dog"" Chapman in this 2-word job"	a bounty hunter
654	654	2012-01-11	"GO ""SOUTH"""	$1200	...to Juba, capital of this new nation	South Sudan
655	655	2012-01-11	I KNOW THAT WORD BACKWARDS & FORWARDS	$1200	Reza Khan, born in Iran in 1878, & his son were these for a combined 54 years	shahs
656	656	2012-01-11	MESOPOTAMIA	$1200	The epic poem of this Sumerian king includes an account of a great flood	Gilgamesh
657	657	2012-01-11	THE DE NIRO CODE	$1200	"To Billy Crystal in this film: ""I was gonna whack you. But I was real conflicted about it"""	Analyze This
658	658	2012-01-11	AT THE CLEVELAND CLINIC	$1200	"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_28.jpg"" target=""_blank"">Sarah of the Clue Crew reports from the Cleveland Clinic.</a>)  Single port surgery is an advanced method that mainly uses just one entry point; the Cleveland Clinic was the first hospital to extract one of these paired organs via the umbilicus"	a kidney
659	659	2012-01-11	WANT ADS	$1600	In the June 3, 2011 paper: this country wants new president after bomb explodes in Ali Saleh's presidential palace	Yemen
660	660	2012-01-11	"GO ""SOUTH"""	$1600	...to this body of water that includes the Gulf of Tonkin & the Gulf of Thailand	the South China Sea
661	661	2012-01-11	I KNOW THAT WORD BACKWARDS & FORWARDS	$1600	Coloring something more rubicund makes it this	redder
662	662	2012-01-11	MESOPOTAMIA	$3,000	Transcribed in the 1800s, the Behistun Inscription is the Rosetta Stone for this type of writing developed in Mesopotamia	cuneiform
663	663	2012-01-11	THE DE NIRO CODE	$1600	"In Italian, in this sequel: ""Do me this favor..ask your friends...about me. They'll tell you I know how to return a favor"""	The Godfather Part II
664	664	2012-01-11	AT THE CLEVELAND CLINIC	$1600	"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_29.jpg"" target=""_blank"">Sarah of the Clue Crew reports from the Cleveland Clinic.</a>)  These files are fading into the past as the Clinic is on the forefront of ""EMR"", short for these, which are available to authorized doctors & personnel anytime, anywhere in the world"	electronic medical records
665	665	2012-01-11	WANT ADS	$2000	We have a primary need for this hyphenated job in our fancy French kitchen; only the head guy is your superior	sous-chef
666	666	2012-01-11	"GO ""SOUTH"""	$2000	...to here, where you'll find the cities of Christchurch & Dunedin	the South Island
667	667	2012-01-11	I KNOW THAT WORD BACKWARDS & FORWARDS	$2000	Exalted to the rank of a god	deified
668	668	2012-01-11	MESOPOTAMIA	$2000	"From the Assyrian for ""height"", this stepped structure was used as a temple by Mesopotamian cultures"	ziggurat
669	669	2012-01-11	THE DE NIRO CODE	$2000	"""Goodfellas"": ""The two greatest things in life"" are ""never rat on"" these ""and always keep your mouth shut"""	your friends
670	670	2012-01-11	AT THE CLEVELAND CLINIC	$5,000	"(<a href=""http://www.j-archive.com/media/2012-01-11_DJ_30.jpg"" target=""_blank"">Jimmy of the Clue Crew reports from the Cleveland Clinic.</a>)  Robin Williams thanked the Cleveland Clinic team for his heart surgery, saying after getting a replacement one of these from a cow, ""the grazing's been fun"""	a valve
671	671	2012-01-10	SLIM VOLUMES	$200	"This doctor's ""Diet Revolution"" promised weight loss with a high-protein/low-carb diet (pass the steaki)"	Dr. Atkins
672	672	2012-01-10	STATE OF THE UNION	$200	This union state's 6th regiment was nicknamed the Minutemen; its 20th was the Harvard regiment	Massachusetts
673	673	2012-01-10	"GOING TOO ""FUR"""	$200	These electronic toys were a must-have item during the Christmas season of 1998	the Furby
674	674	2012-01-10	IT MIGHT SURPRISE YOU	$200	"The actual quote from this star of gangster films was ""you dirty yellow-bellied rat!"""	Jimmy Cagney
675	675	2012-01-10	JONATHAN SWIFTIES	$200	"""He was a bold man that first ate"" this bivalve mollusk"	an oyster
676	676	2012-01-10	COMIC STRIPS	$200	Aaugh! This comic strip character was torn between a summer camp flame named Peggy Jean & the little red-haired girl	Charlie Brown
677	677	2012-01-10	SLIM VOLUMES	$400	"Recent diet books: ""The Paleo Diet"" & ""Neanderthin: Eat Like"" one of these ""to achieve a lean, strong, healthy body"""	a Caveman
678	678	2012-01-10	STATE OF THE UNION	$400	The westernmost states to stay loyal to the union were California & this one that had just been admitted in 1859	Oregon
679	679	2012-01-10	"GOING TOO ""FUR"""	$400	Rolled up, like a flag or a boat's sails	furled
680	680	2012-01-10	IT MIGHT SURPRISE YOU	$400	Despite the opportunity, this November 1965 event in NYC did not result in a mini baby boom 9 months later	a blackout
681	681	2012-01-10	JONATHAN SWIFTIES	$400	"""Every man desires to live long, but no man would be"" this"	old
682	682	2012-01-10	COMIC STRIPS	$400	"Ack! In 2010 Ms. Guisewite said her ""creative biological clock"" was ticking & ended this strip after 34 years"	Cathy
683	683	2012-01-10	SLIM VOLUMES	$600	"You may want to enter this, a diet book & program by Barry Sears, who clarified with ""Mastering"" it"	The Zone
684	684	2012-01-10	STATE OF THE UNION	$600	Turnabout is fair play--it seceded from a confederate state & joined the union in June 1863	West Virginia
685	685	2012-01-10	"GOING TOO ""FUR"""	$600	To provide & install housewares to a dwelling	furnish
686	686	2012-01-10	IT MIGHT SURPRISE YOU	$600	"Contrary to popular belief <a href=""http://www.j-archive.com/media/2012-01-10_J_20.jpg"" target=""_blank"">this</a> critter does not commit mass suicide in times of overpopulation"	a lemming
687	687	2012-01-10	JONATHAN SWIFTIES	$600	"""Proper words in proper places make the true definition of"" this--it's elementary, according to Strunk & White"	style
688	688	2012-01-10	COMIC STRIPS	$600	This Scott Adams title guy with a gravity-defying tie accidentally invented a death ray that interested North Korea	Dilbert
689	689	2012-01-10	SLIM VOLUMES	$800	"This chef followed up his ""Now Eat This!"" cookbook with ""Now Eat This! Diet"""	(Rocco) DiSpirito
690	690	2012-01-10	STATE OF THE UNION	$800	"A senator from this state said, ""having been the first...to enter the union"", it would be ""the last to abandon it"""	Delaware
691	691	2012-01-10	"GOING TOO ""FUR"""	$800	A smelter, for example	a furnace
692	692	2012-01-10	IT MIGHT SURPRISE YOU	$800	This exhaustive reference work first published in 1768 is not British: it has been American-owned for over 100 years	the Encyclopedia Britannica
693	693	2012-01-10	JONATHAN SWIFTIES	$800	"These, made by parliament, ""are like cobwebs, which may catch small flies, but let wasps and hornets break through"""	laws
694	694	2012-01-10	COMIC STRIPS	$800	Duke has been Gov. of American Samoa, GM of the Redskins & a lobbyist for the NRA in this comic strip	Doonesbury
695	695	2012-01-10	STATE OF THE UNION	$1000	"It stayed in the union, but the confederacy also admitted it in 1861; it was in a ""compromising"" position, after all"	Missouri
696	696	2012-01-10	"GOING TOO ""FUR"""	$1000	"Popular composition from around 1810 heard <a href=""http://www.j-archive.com/media/2012-01-10_J_05.mp3"">here</a>"	Für Elise
697	697	2012-01-10	IT MIGHT SURPRISE YOU	$1,200	"It's not one large <a href=""http://www.j-archive.com/media/2012-01-10_J_22.wmv"">bone</a> below the waist, it's five bones - the coccyx, the ilium, the ischium, the pubis and the sacrum."	the pelvis
698	698	2012-01-10	JONATHAN SWIFTIES	$1000	"""A flea / hath smaller fleas that on him prey; / and these have smaller still to bite 'em; / and so proceed"" this endless way"	ad infinitum
699	699	2012-01-10	COMIC STRIPS	$1000	On December 8, 1980 Berkeley Breathed began his magnum opus with the debut of this strip	Bloom County
700	700	2012-01-10	ARCHITECTURE	$400	The caldarium, the tepidarium & the frigidarium were chambers in these, where olden Romans refreshed themselves	the baths
701	701	2012-01-10	SOUNDS LIKE A CAPITAL CITY	$400	To cause to undergo combustion	burn
702	702	2012-01-10	MOTORCYCLE MAKERS	$400	Time to get high on this hyphenated maker's hog, specifically the Fat Bob, which gets a fat 53 mpg on the highway	Harley-Davidson
703	703	2012-01-10	MISSING LINKS	$400	Guilt by ____ Football	association
704	704	2012-01-10	PLATE TECTONICS	$400	Formed by plate tectonics, these mid-ocean uplifts are actually underwater mountain chains	ridges
705	705	2012-01-10	COMICS STRIP	$400	"This Monty Python stalwart went the full monty in ""A Fish Called Wanda"""	(John) Cleese
706	706	2012-01-10	ARCHITECTURE	$800	"Virginia's Shirley plantation has a ""hanging"" one of these that climbs 3 stories without any visible means of support"	a staircase
707	707	2012-01-10	SOUNDS LIKE A CAPITAL CITY	$800	A light yellow-brown; perfect color for an envelope, I say	manila
708	708	2012-01-10	MOTORCYCLE MAKERS	$800	"Baseball's Ichiro must be aware that this maker's B-King is the ""rowdy alter ego"" to its Hayabusa"	Suzuki
709	709	2012-01-10	MISSING LINKS	$800	A good ____ Havoc	cry
710	710	2012-01-10	PLATE TECTONICS	$800	In 2006 scientists argued that the westward trend of continents was due partly to these shifts in sea levels caused by the moon	the tides
711	711	2012-01-10	COMICS STRIP	$800	"In ""Get Him to the Greek"", this Brit took a trip in the buff in a toy car"	Russell Brand
712	712	2012-01-10	ARCHITECTURE	$4,000	"(<a href=""http://www.j-archive.com/media/2012-01-10_DJ_18.jpg"" target=""_blank"">Jimmy of the Clue Crew stands on the steps of the New York Stock Exchange.</a>) The six Corinthian columns of the New York Stock Exchange facade  are among the reasons the building is considered a masterpiece of this architectural style that drew inspiration from Greek and Roman models."	neoclassic
713	713	2012-01-10	SOUNDS LIKE A CAPITAL CITY	$1200	You'll find one on any shoe	sole
714	714	2012-01-10	MOTORCYCLE MAKERS	$1200	"""Let the good times roll"" with this company's supersport cycle, the Ninja ZX-14"	Kawasaki
715	715	2012-01-10	MISSING LINKS	$1200	Mobile ____ Economics	home
716	716	2012-01-10	COMICS STRIP	$1200	Borat, played by this British comic, had a naked tussle with his portly Kazakh TV producer	(Sacha Baron) Cohen
717	717	2012-01-10	ARCHITECTURE	$1600	This type of window that opens by means of a crank rhymes with a lower story of a building	casement
718	718	2012-01-10	SOUNDS LIKE A CAPITAL CITY	$1600	Almost half of north Americans have this kind of blood	Type A
719	719	2012-01-10	MISSING LINKS	$1600	Curry ____ Keg	powder
720	720	2012-01-10	COMICS STRIP	$1600	Jason Segel's real-life split was the basis of his naked break-up with this 2008 title movie gal	Sarah Marshall
721	721	2012-01-10	ARCHITECTURE	$2000	After WWI he became director of the Grand Ducal art school in Weimar; in 1925 he moved the school to Dessau	Walter Gropius
722	722	2012-01-10	SOUNDS LIKE A CAPITAL CITY	$2000	Is old-time ballplayer Yogi able to?	Canberra
723	723	2012-01-10	MISSING LINKS	$2000	Near ____ South Dakota pageant	miss
724	724	2012-01-10	COMICS STRIP	$2000	Ken Jeong bared all as crime lord Mr. Chow in this 2009 Vegas comedy	The Hangover
725	725	2012-01-09	BEATLEWOMANIA	$200	"Lady Gaga was among the stars who joined her new ""plastic"" band for a 2010 rendition of ""Give Peace a Chance"""	Yoko Ono
726	726	2012-01-09	THE FOOD CHAIN	$200	This convenience store was born when the Southland ice co. sold milk & eggs after grocery stores closed	7-11
727	727	2012-01-09	LABOR DAY FOR HERCULES	$200	Hercules is often depicted wearing this animal's skin; killing the Nemean one was quite a labor	a lion
728	728	2012-01-09	"POINT THE ""FINGER"""	$200	"The identification of the unique marks a gun leaves on a bullet is called ""ballistic"" this--no dusting required"	a fingerprint
729	729	2012-01-09	SO VERY JANUARY 9	$200	1570: Suspecting a revolt in the city of Novgorod, this man captured the city & executed many there	Ivan the Terrible
730	730	2012-01-09	BEATLEWOMANIA	$400	Ringo Starr wed first wife Maureen Cox in London in 1965; she'd been born in this Mersey River City in 1946	Liverpool
731	731	2012-01-09	THE FOOD CHAIN	$400	This company's first supercenter opened in 1988 & included a grocery & 36 departments of general merchandise	Wal-mart
732	732	2012-01-09	LABOR DAY FOR HERCULES	$400	Hercules used 2 rivers to clean these Augean structures	the stables
733	733	2012-01-09	"POINT THE ""FINGER"""	$400	After dining on finger foods, dip your digits into one of these to clean off	a finger bowl
734	734	2012-01-09	SO VERY JANUARY 9	$400	2007: ending years of intense speculation, Apple introduced this product	the iPhone
735	735	2012-01-09	BEATLEWOMANIA	$600	"Buddy Clark's 1947 chart-topping song ""Linda"" was written about the future wife of this Beatle (when she was 5 years old)"	Paul McCartney
736	736	2012-01-09	THE FOOD CHAIN	$600	Starting in 1980 as a small store in Austin, today this grocery chain is one of the world's leaders in organic & natural foods	Whole Foods
737	737	2012-01-09	LABOR DAY FOR HERCULES	$600	For his last labor, Hercules had to go to Hades & subdue this canine that had a dragon for a tail	Cerberus
738	738	2012-01-09	"POINT THE ""FINGER"""	$600	The lunula is the small white crescent-moon-shaped part of one of these	fingernails
739	739	2012-01-09	SO VERY JANUARY 9	$600	1987: this country's forces launched a major offensive against the Iraqi city of Basra	Iran
740	740	2012-01-09	BEATLEWOMANIA	$800	"""Half of what I say is meaningless"", John Lennon sang on ""Julia"", which bears the name of this woman in his life"	his mother
741	741	2012-01-09	THE FOOD CHAIN	$800	Established in 1859, this transoceanic supermarket merged with Pathmark in 2007	A&P (Atlantic & Pacific)
742	742	2012-01-09	LABOR DAY FOR HERCULES	$800	Hercules went to the ends of the earth to get these; maybe he wanted his tarte tatin to taste just right	(The Golden) Apples (of the Hesperides)
743	743	2012-01-09	A BUCKET LIST	$800	Taste a thousand-dollar bottle of wine from this chateau bought by a Rothschild in 1868	(Chateau) Lafitte
744	744	2012-01-09	"POINT THE ""FINGER"""	$800	Close basketball shot from the tip of the hand into the basket	a finger roll
745	745	2012-01-09	SO VERY JANUARY 9	$800	1861: this state seceded, prompting Jefferson Davis to leave the U.S. Senate	Mississippi
746	746	2012-01-09	BEATLEWOMANIA	$1000	"Before she was married to Eric Clapton, George Harrison wrote the song ""Something"" about her"	Pattie Boyd
747	747	2012-01-09	THE FOOD CHAIN	$1000	"This company, stock symbol WINN on the NASDAQ, got its name ""because of"" acquisitions"	Winn-Dixie
748	748	2012-01-09	LABOR DAY FOR HERCULES	$800	Hercules hunted down a brass-hooved stag that was sacred to this goddess	Diana
749	749	2012-01-09	A BUCKET LIST	$1000	Learn to speak Romansch & these 3 other official languages of Switzerland	German, French & Italian
750	750	2012-01-09	"POINT THE ""FINGER"""	$1000	Elmira Corning Regional Airport is one gateway to this scenic region	the Finger Lakes
751	751	2012-01-09	SO VERY JANUARY 9	$1000	1960: construction began on the high dam at this Egyptian location	Aswan
752	752	2012-01-09	THE SEA AROUND US	$400	"The song ""this land is your land"" mentions these waters, a warm ocean current flowing in the North Atlantic"	the Gulf Stream waters
753	753	2012-01-09	WHAT'S NEXT?	$400	Apollo missions that landed on the moon: 11, 12, this	14
754	754	2012-01-09	'ROUND MIDNIGHT	$400	"In 1861 this poet wrote about ""The Midnight Ride of Paul Revere"""	Longfellow
755	755	2012-01-09	FELONIOUS MONKS	$400	In 1589 a fanatical monk named Jacques Clement assassinated this country's reigning King Henry III	France
756	756	2012-01-09	THE SEA AROUND US	$800	"(<a href=""http://www.j-archive.com/media/2012-01-09_DJ_17.jpg"" target=""_blank"">Kelly of the Clue Crew reports from Australia.</a>)  This section of water known as the Backpacker's Express carries unwary tourists out to sea; it's one of these currents, similar to an undertow, that draws water away from shore"	a rip current
757	757	2012-01-09	WHAT'S NEXT?	$800	On the periodic table: carbon, nitrogen, this	oxygen
758	758	2012-01-09	'ROUND MIDNIGHT	$800	"This poem begins, ""Once upon a midnight dreary"""	"""The Raven"""
759	759	2012-01-09	FELONIOUS MONKS	$800	"John de Roma is one of the brutal monks in the 16th C. Protestant ""Book of"" these people who died for their faith"	Martyrs
760	760	2012-01-09	THE SEA AROUND US	$1200	It's hard to visit, but this deepest trench, in the Pacific Ocean, was designated a U.S. national monument	the Mariana Trench
761	761	2012-01-09	BROADCASTER NEWS	$1200	"Here's the ""situation "": this anchor began his career in 1972 working for Reuters in Tel Aviv"	(Wolf) Blitzer
762	762	2012-01-09	WEIRD WORDS	$1200	A cruciverbalist is someone who engages in this endeavor	crosswords
763	763	2012-01-09	WHAT'S NEXT?	$1200	White House state dinner May 7, 2007: soup, fish, meat, this course	salad
764	764	2012-01-09	'ROUND MIDNIGHT	$1,200	"""Midnight's Children"" by Salman Rusdie tells of the post-colonial era in this nation where Rushdie was born"	India
765	765	2012-01-09	FELONIOUS MONKS	$1200	Friar vicente de Valverde gave Atahuallpa the choice of death by fire or garrote; he chose the latter & this empire ended	the Incan Empire
766	766	2012-01-09	THE SEA AROUND US	$1600	The gulf of Volos or Pagasai, anciently called sinus pagasaeus, is an arm of this sea	the Aegean
767	767	2012-01-09	BROADCASTER NEWS	$1600	"This ""current"" newsman wrote the book ""The Worst Person in the World: and 202 Strong Contenders"""	Keith Olbermann
768	768	2012-01-09	WEIRD WORDS	$1600	Seen in rodeos, estrapade is a horse's attempt to remove this	its rider
769	769	2012-01-09	WHAT'S NEXT?	$1600	States, alphabetically: New Mexico, New York, this	North Carolina
770	770	2012-01-09	'ROUND MIDNIGHT	$1600	"""The Book"" gift shop in Savannah, Georgia offers souvenirs associated with this John Berendt bestseller"	Midnight in the Garden of Good and Evil
771	771	2012-01-09	FELONIOUS MONKS	$1,200	"AKA Saloth Sar, he was a novice monk in Cambodia before becoming infamous for ""Killing Fields"""	Pol Pot
772	772	2012-01-09	THE SEA AROUND US	$2000	This is a measure of certain minerals in the water; for the deep waters of the Dead Sea, it's about 332 parts per thousand	salinity
773	773	2012-01-09	BROADCASTER NEWS	$2000	"(<a href=""http://www.j-archive.com/media/2012-01-09_DJ_23.jpg"" target=""_blank"">Hi.  I'm Chris Matthews.</a>)  In 2004 I received the award for excellence in broadcast journalism named for this longtime news <a href=""http://www.j-archive.com/media/2012-01-09_DJ_23a.jpg"" target=""_blank"">partner</a> of Chet Huntley"	David Brinkley
774	774	2012-01-09	WEIRD WORDS	$2000	Want to open your veuve clicquot with style? Try sabrage, where you use one of these	a sword
775	775	2012-01-09	WHAT'S NEXT?	$2000	Geologic time eras: Paleozoic, Mesozoic, this	Cenozoic
776	776	2012-01-09	'ROUND MIDNIGHT	$2000	James Leo Herlihy wrote this 1965 novel about Joe Buck, who tries to make it in New York as a stud for hire	Midnight Cowboy
777	777	2012-01-09	FELONIOUS MONKS	$2000	As the first Grand Inquisitor in Spain, this Dominican authorized torture	Torquemada
778	778	2012-01-06	NEW MEXICO	$200	New Mexico's largest city, it was named for a viceroy of New Spain	Alburquerque
779	779	2012-01-06	SNAKES... WHY'D IT HAVE TO BE SNAKES?	$200	"Holy jumpin' cats!  <a href=""http://www.j-archive.com/media/2012-01-06_J_11.jpg"" target=""_blank"">Here</a>'s an African sand cat squaring off with a sand viper in this 3-million-square-mile sandpile"	the Sahara
780	780	2012-01-06	DIRECTED & STARRED IN	$200	"""Yentl"""	Barbara Streisand
781	781	2012-01-06	FORM LETTERS	$200	The simplest version of IRS Form 1040 adds these 2 letters	E-Z
782	782	2012-01-06	"I WANT MY ""BABY"" BACK, ""BABY"" BACK"	$200	A small piano about 5 feet long	a baby grand
783	783	2012-01-06	RIBS	$200	In Genesis he wakes up to find himself minus one rib but plus one female	Adam
784	784	2012-01-06	NEW MEXICO	$400	"The animal seen <a href=""http://www.j-archive.com/media/2012-01-06_J_17.jpg"" target=""_blank"">here</a> was rescued in New Mexico's capitan mountains & became the living symbol of <a href=""http://www.j-archive.com/media/2012-01-06_J_17a.jpg"" target=""_blank"">this</a> mascot"	Smokey the Bear
